UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,192432443,08/31/2019,1122 NORTHSIDE DR NW,501,Home Park,E,33.78534,-84.40755,
LARCENY-NON VEHICLE,192432824,08/31/2019,3717 ROSWELL RD NE,209,North Buckhead,B,33.85647,-84.38183,
AUTO THEFT,192430299,08/31/2019,300 TED TURNER DR NW @ALOFT HOTEL,508,Downtown,M,33.76263,-84.38962,
AUTO THEFT,192430664,08/31/2019,721 ARGONNE AVE NE ,505,Midtown,E,33.77445,-84.37768,
AUTO THEFT,192430736,08/31/2019,2997 CAMPBELLTON RD SW,409,Southwest,R,33.6962,-84.48681,
AUTO THEFT,192430759,08/31/2019,150 HUTCHINSON ST NE,609,Edgewood,O,33.75801,-84.34079,
AUTO THEFT,192431339,08/31/2019,86 WEST PEACHTREE PL NE,508,Downtown,M,33.76354,-84.39183,
AUTO THEFT,192431512,08/31/2019,128 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84251,-84.38311,
AUTO THEFT,192431868,08/31/2019,1724 RICHLAND RD SW,404,Cascade Avenue/Road,S,33.73128,-84.44422,
AUTO THEFT,192432040,08/31/2019,360 W PEACHTREE ST NW,508,Downtown,M,33.76431,-84.38763,
AUTO THEFT,192432233,08/31/2019,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311,
AUTO THEFT,192432766,08/31/2019,215 SCOTT ST NW,105,Hunter Hills,K,33.76096,-84.43212,
AUTO THEFT,192433024,08/31/2019,341 NELSON ST SW,507,Castleberry Hill,M,33.75146,-84.39919,
AUTO THEFT,192431315,08/31/2019,95 WILLIAMS HBORDERS DR DR,604,Kirkwood,O,33.75086,-84.32133,
AGG ASSAULT,192430620,08/31/2019,1450 LA FRANCE ST NE,609,Edgewood,O,33.76066,-84.34017,
AGG ASSAULT,192432270,08/31/2019,216 TED TURNER DR SW,512,Downtown,M,33.74869,-84.39778,
AGG ASSAULT,192432538,08/31/2019,591 AMAL DR SW,307,Amal Heights,Y,33.70897,-84.39862,
AGG ASSAULT,192430288,08/31/2019,2469 ALTON RD NW,205,Peachtree Battle Alliance,C,33.82262,-84.40253,
AGG ASSAULT,192430646,08/31/2019,3000 STONE HOGAN RD SW,411,Greenbriar,R,33.67218,-84.49455,
AGG ASSAULT,192431872,08/31/2019,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
AGG ASSAULT,192431913,08/31/2019,2233 MACON DR SW,310,Browns Mill Park,Z,33.69367,-84.39132,
AGG ASSAULT,192432455,08/31/2019,65 JOSEPH E LOWERY BLVD NW @ASHBY MARTA  STATION,102,Vine City,L,33.75634,-84.41742,
BURGLARY-RESIDENCE,192430675,08/31/2019,1316 PLAZA AVE SW,402,Bush Mountain,S,33.72782,-84.43072,
BURGLARY-RESIDENCE,192431107,08/31/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
BURGLARY-RESIDENCE,192431797,08/31/2019,2063 PHILLIPS DR SE,308,Thomasville Heights,Z,33.69751,-84.3541,
BURGLARY-RESIDENCE,192432045,08/31/2019,1808 WILLIS MILL RD SW,409,Adams Park,R,33.70589,-84.4667,
BURGLARY-NONRES,192430633,08/31/2019,1298 DONNELLY AVE SW,402,West End,T,33.73469,-84.43019,
BURGLARY-NONRES,192430737,08/31/2019,3235 MARTIN L KING JR DR NW,111,,I,33.75305,-84.49323,
BURGLARY-RESIDENCE,192430797,08/31/2019,975 MYRTLE ST NE,503,Midtown,E,33.78124,-84.37908,
BURGLARY-RESIDENCE,192431981,08/31/2019,265 PEACHTREE CENTER AVE NE @HYATT,509,Downtown,M,33.76158,-84.38496,
BURGLARY-NONRES,192431012,08/31/2019,860 PEACHTREE ST NE,505,Midtown,E,33.77831,-84.38533,
BURGLARY-RESIDENCE,192420807,08/30/2019,418 ARGUS CIR NW,111,Adamsville,H,33.76546,-84.50153,
BURGLARY-RESIDENCE,192420002,08/30/2019,1095 IRA ST SW,302,Pittsburgh,V,33.725,-84.40024,
BURGLARY-RESIDENCE,192421570,08/30/2019,546 HOLLY ST NW,107,Grove Park,J,33.76973,-84.43787,
AGG ASSAULT,192422898,08/30/2019,560 WINDSOR ST SW,303,Mechanicsville,V,33.74035,-84.39841,
AGG ASSAULT,192420213,08/30/2019,2239 CAREY DR SE,310,Lakewood,Z,33.69302,-84.37021,
AGG ASSAULT,192420264,08/30/2019,448 BOULEVARD SE,605,Grant Park,W,33.74203,-84.36756,
AGG ASSAULT,192421033,08/30/2019,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882,
AGG ASSAULT,192421417,08/30/2019,46 BOULEVARD,604,Sweet Auburn,M,33.75559,-84.37224,
AGG ASSAULT,192422580,08/30/2019,1226 GREENWICH ST SW,401,West End,T,33.74364,-84.4278,
AGG ASSAULT,192422763,08/30/2019,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
AUTO THEFT,192420158,08/30/2019,329 14TH STREET NW,501,Home Park,E,33.78635,-84.39797,
AUTO THEFT,192420516,08/30/2019,2107 DEFOORS FERRY RD NW,204,,C,33.81256,-84.42537,
AUTO THEFT,192420598,08/30/2019,115 HILLIARD ST SE,604,Sweet Auburn,M,33.75141,-84.37677,
AUTO THEFT,192420768,08/30/2019,230 AMAL DR SW,307,Betmar LaVilla,Y,33.70691,-84.39517,
AUTO THEFT,192420943,08/30/2019,960 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70833,-84.35924,
AUTO THEFT,192420958,08/30/2019,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81743,-84.351,
AUTO THEFT,192421035,08/30/2019,811 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77674,-84.36341,
AUTO THEFT,192421773,08/30/2019,2439 HARVEL DR NW,108,Harvel Homes Community,J,33.75994,-84.46697,
AUTO THEFT,192422624,08/30/2019,2367 PEACHTREE RD NE,211,Peachtree Hills,B,33.81915,-84.38851,
AUTO THEFT,192422887,08/30/2019,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
HOMICIDE,192420524,08/30/2019,1049 MARTN L KING DR NW,101,Washington Park,K,33.75501,-84.42223,
ROBBERY-PEDESTRIAN,192420274,08/30/2019,61 NORTH AVE NW @VARSITY DRIVE INN,505,Midtown,E,33.77138,-84.38943,
ROBBERY-PEDESTRIAN,192421374,08/30/2019,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
ROBBERY-RESIDENCE,192420224,08/30/2019,85 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67291,-84.39153,
LARCENY-NON VEHICLE,192410941,08/30/2019,3701 JONESBORO RD,313,Blair Villa/Poole Creek,Z,33.65298,-84.36844,
LARCENY-NON VEHICLE,192420831,08/30/2019,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY-NON VEHICLE,192421441,08/30/2019,1741 DERRY AVE SW,404,Westview,T,33.74369,-84.44465,
LARCENY-NON VEHICLE,192422436,08/30/2019,232 FORSYTH ST SW @GREYHOUND STATION,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,192422692,08/30/2019,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496,
LARCENY-NON VEHICLE,192420901,08/30/2019,1099 BOULEVARD SE,305,Chosewood Park,Y,33.7244,-84.36871,
LARCENY-NON VEHICLE,192421068,08/30/2019,222 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81382,-84.39551,
LARCENY-NON VEHICLE,192421391,08/30/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
LARCENY-NON VEHICLE,192422716,08/30/2019,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
LARCENY-FROM VEHICLE,192420039,08/30/2019,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867,
LARCENY-FROM VEHICLE,192420067,08/30/2019,327 PETERS ST SW,507,Castleberry Hill,M,33.74586,-84.40382,
LARCENY-FROM VEHICLE,192420151,08/30/2019,250 AUBURN AVE NE @ODD FELLOWS BUILDIN,510,Downtown,M,33.75575,-84.37958,
LARCENY-FROM VEHICLE,192420212,08/30/2019,437 MORELAND AVE SE,606,Candler Park,N,33.76632,-84.34892,
LARCENY-FROM VEHICLE,192420278,08/30/2019,811 PEACHTREE ST NE,505,Midtown,E,33.777,-84.38386,
LARCENY-FROM VEHICLE,192420566,08/30/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
LARCENY-FROM VEHICLE,192420614,08/30/2019,4008 KENNER DR SW,407,Adamsville,H,33.75854,-84.50878,
LARCENY-FROM VEHICLE,192420671,08/30/2019,1614 ORLANDO ST SW,403,Cascade Avenue/Road,S,33.72562,-84.44099,
LARCENY-FROM VEHICLE,192421460,08/30/2019,505 MCGILL PARK AVE NE,604,Old Fourth Ward,M,33.76233,-84.37699,
LARCENY-FROM VEHICLE,192421485,08/30/2019,21 ELLIS ST NW,508,Downtown,M,33.75852,-84.38832,
LARCENY-FROM VEHICLE,192421659,08/30/2019,111 PEACHTREE BATTLE AVE NW,206,Peachtree Heights West,B,33.8213,-84.39105,
LARCENY-FROM VEHICLE,192421834,08/30/2019,968 BOULEVARD SE,605,Grant Park,W,33.72804,-84.36799,
LARCENY-FROM VEHICLE,192421924,08/30/2019,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80285,-84.41169,
LARCENY-FROM VEHICLE,192421937,08/30/2019,1 NORTHSIDE 75 NW @ALPHA BUILDING,207,Loring Heights,E,33.80018,-84.40737,
LARCENY-FROM VEHICLE,192421979,08/30/2019,777 CLEVELAND AVE SW,309,Perkerson,X,33.68171,-84.41482,
LARCENY-FROM VEHICLE,192422003,08/30/2019,1940 MURPHY AVE SW,306,Sylvan Hills,X,33.70192,-84.42732,
LARCENY-FROM VEHICLE,192422194,08/30/2019,333 NELSON ST SW,507,Castleberry Hill,M,33.75158,-84.39883,
LARCENY-FROM VEHICLE,192422658,08/30/2019,1720 MARIETTA BLVD,103,Hills Park,D,33.80248,-84.43637,
LARCENY-FROM VEHICLE,192422733,08/30/2019,492 LARKIN ST SW,507,Castleberry Hill,M,33.7476,-84.4037,
LARCENY-NON VEHICLE,192420470,08/30/2019,1677 DONALD LEE HOLLOWELL PKWY NW,110,Grove Park,J,33.77327,-84.44224,
LARCENY-NON VEHICLE,192420481,08/30/2019,30 MARIETTA ST NW,511,Downtown,M,33.75478,-84.39134,
LARCENY-NON VEHICLE,192420714,08/30/2019,2989 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597,
LARCENY-NON VEHICLE,192420733,08/30/2019,71 PEACHTREE ST NE @WOODRUFF PARK,510,Downtown,M,33.75567,-84.3887,
LARCENY-NON VEHICLE,192420926,08/30/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192421077,08/30/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192421280,08/30/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,192421384,08/30/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,192421604,08/30/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192422210,08/30/2019,905 MEMORIAL DR SE,606,Reynoldstown,N,33.74579,-84.35728,
BURGLARY-NONRES,192420913,08/30/2019,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
LARCENY-NON VEHICLE,192422461,08/30/2019,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875,
LARCENY-NON VEHICLE,192410853,08/29/2019,2841 GREENBRIAR PKWY SW @Multiple,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,192411204,08/29/2019,2955 PEACHTREE RD NE,206,Garden Hills,B,33.83564,-84.38133,
LARCENY-NON VEHICLE,192411267,08/29/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192411298,08/29/2019,595 PIEDMONT AVE NE ,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,192411311,08/29/2019,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-NON VEHICLE,192411481,08/29/2019,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,192411884,08/29/2019,3 JOSEPH E LOWERY BLVD SW,102,Vine City,L,33.75488,-84.41744,
LARCENY-NON VEHICLE,192412101,08/29/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
LARCENY-NON VEHICLE,192412468,08/29/2019,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
LARCENY-FROM VEHICLE,192410088,08/29/2019,65 MORELAND AVE NE,609,Edgewood,O,33.75528,-84.34893,
LARCENY-FROM VEHICLE,192410333,08/29/2019,505 WHITEHALL ST SW,303,Mechanicsville,V,33.7438,-84.40436,
LARCENY-FROM VEHICLE,192410506,08/29/2019,943 WASHINGTON PL SW,104,Ashview Heights,T,33.75382,-84.41855,
LARCENY-FROM VEHICLE,192410662,08/29/2019,656 QUEEN ST SW,402,West End,T,33.73719,-84.42521,
LARCENY-FROM VEHICLE,192410761,08/29/2019,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-FROM VEHICLE,192410984,08/29/2019,1055 MARYLAND AVE NE,601,Virginia Highland,F,33.78347,-84.35665,
LARCENY-FROM VEHICLE,192411047,08/29/2019,2050 SYLVAN RD SW ,306,Sylvan Hills,X,33.69858,-84.41831,
LARCENY-FROM VEHICLE,192411162,08/29/2019,3565 MARTIN L KING JR DR NW,111,Adamsville,H,33.7601,-84.50466,
LARCENY-FROM VEHICLE,192411362,08/29/2019,1455 ELLSWORTH INDUSTRIAL BLVD NW,103,Blandtown,D,33.79579,-84.42575,
LARCENY-FROM VEHICLE,192411796,08/29/2019,423 PARKWAY DR NE,603,Old Fourth Ward,M,33.76597,-84.3733,
LARCENY-FROM VEHICLE,192412009,08/29/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,192412508,08/29/2019,1419 ALLEGHENY ST SW,402,West End,T,33.73533,-84.43413,
LARCENY-FROM VEHICLE,192412543,08/29/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,192412573,08/29/2019,322 TED TURNER DR NW,508,Downtown,M,33.76316,-84.38911,
LARCENY-FROM VEHICLE,192412592,08/29/2019,1394 N HIGHLAND AVE NE,613,Morningside/Lenox Park,F,33.79262,-84.35285,
LARCENY-FROM VEHICLE,192412619,08/29/2019,2715 DEERWOOD LN SW,414,Ben Hill,P,33.67302,-84.51561,
LARCENY-FROM VEHICLE,192412620,08/29/2019,745 EDGEWOOD AVE NE,602,Inman Park,N,33.75475,-84.3631,
LARCENY-FROM VEHICLE,192412682,08/29/2019,810 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77649,-84.35273,
LARCENY-FROM VEHICLE,192412683,08/29/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554,
LARCENY-FROM VEHICLE,192412689,08/29/2019,774 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.774,-84.36206,
LARCENY-FROM VEHICLE,192412712,08/29/2019,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
LARCENY-FROM VEHICLE,192412796,08/29/2019,1579 MONROE DR NE @ANSLEY MALL II,613,Piedmont Heights,F,33.79819,-84.36974,
ROBBERY-PEDESTRIAN,192410405,08/29/2019,240 PEACHTREE ST NW @MERCHANDISE MART,508,Downtown,M,33.76056,-84.38835,
LARCENY-NON VEHICLE,192412550,08/29/2019,1959 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70262,-84.38491,
LARCENY-NON VEHICLE,192411102,08/29/2019,630 SMITH ST SW,303,Mechanicsville,V,33.73776,-84.40062,
LARCENY-NON VEHICLE,192411187,08/29/2019,1019 WESTMONT RD SW,403,Cascade Avenue/Road,S,33.72772,-84.43777,
LARCENY-NON VEHICLE,192411873,08/29/2019,1970 RENA CIR SW,410,Campbellton Road,R,33.7013,-84.47107,
LARCENY-NON VEHICLE,192411896,08/29/2019,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,509,Downtown,M,33.77023,-84.38815,
LARCENY-NON VEHICLE,192412211,08/29/2019,854 OAK ST SW,401,West End,T,33.74057,-84.41685,
LARCENY-NON VEHICLE,192412304,08/29/2019,730 LEXINGTON AVE SW,301,Adair Park,V,33.72393,-84.41185,
LARCENY-NON VEHICLE,192412371,08/29/2019,225 BAKER ST NW @AQUARIUM,508,Downtown,M,33.76387,-84.39477,
LARCENY-NON VEHICLE,192412492,08/29/2019,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
LARCENY-NON VEHICLE,192412510,08/29/2019,3871 REDWINE RD SW,414,Princeton Lakes,P,33.66005,-84.50994,
ROBBERY-PEDESTRIAN,192411034,08/29/2019,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
HOMICIDE,192410708,08/29/2019,1666 OLYMPIA WAY SW,404,Westview,T,33.7358,-84.44222,
AUTO THEFT,192410380,08/29/2019,2021 MARTIN L KING JR DR NW,108,,I,33.75035,-84.45218,
AUTO THEFT,192410601,08/29/2019,55 HILLIARD ST SE,604,Sweet Auburn,M,33.75286,-84.37718,
AUTO THEFT,192410798,08/29/2019,400 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76408,-84.37448,
AUTO THEFT,192411349,08/29/2019,3261 ARDLEY RD SW,406,East Ardley Road,I,33.7293,-84.49499,
AUTO THEFT,192412028,08/29/2019,2121 MEADOWLANE DR SW,409,Southwest,R,33.6977,-84.49769,
AUTO THEFT,192412382,08/29/2019,2025 HOSEA L WILLIAMS DR SE @ZONE 6 PRECINCT,610,Kirkwood,O,33.75086,-84.32133,
AUTO THEFT,192412599,08/29/2019,66 12TH ST NW,503,Midtown,E,33.78444,-84.38921,
LARCENY-NON VEHICLE,192410044,08/29/2019,1602 S GORDON ST SW,404,Westview,T,33.73947,-84.44022,
AGG ASSAULT,192410071,08/29/2019,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
AGG ASSAULT,192410083,08/29/2019,1670 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70866,-84.37981,
AGG ASSAULT,192410287,08/29/2019,1275 PRYOR RD SW,302,Pittsburgh,V,33.71983,-84.39381,
AGG ASSAULT,192412241,08/29/2019,3144 REEVES CIR NW,111,,I,33.75443,-84.48963,
AGG ASSAULT,192362251,08/29/2019,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
AGG ASSAULT,192410416,08/29/2019,450 PIEDMONT AVE NE,509,Downtown,M,33.76598,-84.38321,
AGG ASSAULT,192410889,08/29/2019,562 MELDRUM ST NW,506,English Avenue,L,33.76894,-84.40571,
AGG ASSAULT,192412745,08/29/2019,1732 BEECHER ST SW,404,Cascade Avenue/Road,S,33.73348,-84.4442,
AGG ASSAULT,192410768,08/29/2019,250 AUBURN AVE NE,510,Downtown,M,33.75562,-84.37954,
AGG ASSAULT,192412387,08/29/2019,180 TED TURNER DR SW,512,Downtown,M,33.74816,-84.39459,
BURGLARY-RESIDENCE,192410395,08/29/2019,2945 COLLIER DR NW,112,Collier Heights,I,33.76407,-84.48347,
BURGLARY-RESIDENCE,192411302,08/29/2019,1100 GUN CLUB RD NW,110,Almond Park,G,33.78522,-84.45707,
BURGLARY-NONRES,192410684,08/29/2019,231 PEACHTREE ST NE,509,Downtown,M,33.76045,-84.38746,
BURGLARY-NONRES,192411423,08/29/2019,268 WESTMINSTER DR NE,502,Midtown,E,33.79392,-84.371,
BURGLARY-RESIDENCE,192411402,08/29/2019,751 FAIRBURN RD SW,407,Fairburn Mays,H,33.73454,-84.51059,
BURGLARY-RESIDENCE,192402055,08/28/2019,95 8TH ST NW ,503,Midtown,E,33.78007,-84.39002,
BURGLARY-NONRES,192401095,08/28/2019,1085 LINDBERGH DR NE @VARSITY JR,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
BURGLARY-NONRES,192402172,08/28/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216,
BURGLARY-RESIDENCE,192400247,08/28/2019,956 HUBBARD ST SW,302,Pittsburgh,V,33.72875,-84.40226,
BURGLARY-RESIDENCE,192400309,08/28/2019,3030 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68066,-84.49371,
BURGLARY-RESIDENCE,192401683,08/28/2019,1345 DONNELLY AVE SW,402,West End,T,33.73589,-84.43028,
BURGLARY-RESIDENCE,192401709,08/28/2019,2288 BAKER RD NW,109,Center Hill,J,33.76969,-84.46283,
AGG ASSAULT,192400228,08/28/2019,201 COURTLAND ST NE,512,Downtown,M,33.75993,-84.38395,
AGG ASSAULT,192400616,08/28/2019,2636 OLD HAPEVILLE RD SW,310,Glenrose Heights,Z,33.66668,-84.39526,
AUTO THEFT,192401496,08/28/2019,109 CENTRAL AVE SW,511,Downtown,M,33.75162,-84.38935,
AUTO THEFT,192402168,08/28/2019,1645 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.70879,-84.3499,
AUTO THEFT,192400023,08/28/2019,3350 MOUNT GILEAD RD SW,409,Southwest,R,33.6982,-84.49859,
AUTO THEFT,192400361,08/28/2019,294 GRANT PARK PL SE,605,Grant Park,W,33.73283,-84.37815,
AUTO THEFT,192400487,08/28/2019,350 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70605,-84.35684,
AUTO THEFT,192400639,08/28/2019,817 W PEACHTREE ST NE @BILTMORE HOTEL,505,Midtown,E,33.77696,-84.38697,
AUTO THEFT,192400998,08/28/2019,756 W PEACHTREE ST NW,505,Midtown,E,33.77526,-84.38764,
AUTO THEFT,192402303,08/28/2019,3749 CAMPBELLTON RD SW,412,Brookview Heights,G,33.77774,-84.47583,
HOMICIDE,192400745,08/28/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
ROBBERY-PEDESTRIAN,192400292,08/28/2019,259 HUNNICUT ST,504,Downtown,M,33.76673,-84.39551,
LARCENY-NON VEHICLE,192400496,08/28/2019,1191 OAKLAND LN SW,403,Oakland City,S,33.71965,-84.42716,
LARCENY-NON VEHICLE,192400668,08/28/2019,2203 WINGATE STREET SW,405,Florida Heights,I,33.74894,-84.46021,
