UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,190231842,01/23/2019,2429 BOLTON RD NW,203,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,190232006,01/23/2019,1341 COLLIER RD NW,204,Underwood Hills,D,33.81154,-84.43164,
LARCENY-FROM VEHICLE,190232124,01/23/2019,1920 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80733,-84.41284,
LARCENY-FROM VEHICLE,190232247,01/23/2019,438 MORELAND AVE NE,602,Inman Park,N,33.76634,-84.34916,
LARCENY-FROM VEHICLE,190231080,01/23/2019,286 WILSON MILL RD SW @KINDEZI SCHOOL WEST,407,Wisteria Gardens,H,33.7547,-84.51365,
LARCENY-FROM VEHICLE,190231540,01/23/2019,1130 MORELAND AVE SE,607,East Atlanta,W,33.7235,-84.34893,
LARCENY-NON VEHICLE,190230497,01/23/2019,2980 DELMAR LN NW,111,,I,33.75517,-84.48481,
LARCENY-NON VEHICLE,190230713,01/23/2019,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-NON VEHICLE,190230860,01/23/2019,137 ATLANTA AVE SE,304,Peoplestown,V,33.73008,-84.3834,
LARCENY-NON VEHICLE,190231026,01/23/2019,2026 KIMBERLY RD SW,412,Ben Hill Terrace,P,33.699,-84.52284,
LARCENY-NON VEHICLE,190231087,01/23/2019,375 AUBURN AVE NE,604,Sweet Auburn,M,33.7554,-84.37521,
LARCENY-NON VEHICLE,190231195,01/23/2019,3871 REDWINE RD SW,414,Princeton Lakes,P,33.66166,-84.50864,
LARCENY-NON VEHICLE,190231204,01/23/2019,1339 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79081,-84.4262,
LARCENY-NON VEHICLE,190231599,01/23/2019,869 GASTON ST SW,402,Oakland City,S,33.73147,-84.4365,
LARCENY-NON VEHICLE,190231620,01/23/2019,2904 ARGYLE DR NW,113,Lincoln Homes,G,33.79981,-84.48293,
LARCENY-NON VEHICLE,190230367,01/23/2019,575 TRAVIS ST NW ,103,English Avenue,L,33.77258,-84.40833,
LARCENY-NON VEHICLE,190230623,01/23/2019,1649 EZRA CHURCH DR NW,105,West Lake,J,33.76126,-84.44116,
LARCENY-NON VEHICLE,190231047,01/23/2019,1240 W PEACHTREE ST NW,502,Midtown,E,33.78817,-84.3879,
AUTO THEFT,190230057,01/23/2019,3580 CAMPBELLTON RD SW,413,,P,33.6899,-84.50584,
AUTO THEFT,190230489,01/23/2019,720 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77276,-84.41089,
AUTO THEFT,190230941,01/23/2019,1140 DOLPHIN DR SW @CASCADE CABANA APTS,406,Cascade Avenue/Road,S,33.72433,-84.46131,
AUTO THEFT,190231049,01/23/2019,1209 HIGHTOWER RD NW,113,Carey Park,G,33.78813,-84.4702,
AUTO THEFT,190231100,01/23/2019,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349,
AUTO THEFT,190231657,01/23/2019,201 ARMOUR DR NE,212,,E,33.80994,-84.38136,
AUTO THEFT,190231951,01/23/2019,757 CLEVELAND AVE SW,309,Perkerson,X,33.68232,-84.41417,
AUTO THEFT,190232201,01/23/2019,I-285 NB EXPY NW / I-20 EB EXPY NW,111,Adamsville,H,33.7646,-84.49305,
AUTO THEFT,190230521,01/23/2019,1915 JAMES JACKSON PKWY NW,203,Riverside,D,33.80693,-84.47576,
AUTO THEFT,190231197,01/23/2019,869 DALE DR SE,607,Benteen Park,W,33.71101,-84.36065,
ROBBERY-PEDESTRIAN,190230849,01/23/2019,1678 HOWELL MILL RD NW,204,Underwood Hills,D,33.79991,-84.41625,
AUTO THEFT,190231202,01/23/2019,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84969,-84.36617,
BURGLARY-RESIDENCE,190231512,01/23/2019,256 GLENN ST SW,303,Mechanicsville,V,33.738,-84.39625,
BURGLARY-RESIDENCE,190231613,01/23/2019,1420 BEATIE AVE SW,301,Capitol View,X,33.71608,-84.41066,
BURGLARY-RESIDENCE,190231701,01/23/2019,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76819,-84.36763,
BURGLARY-RESIDENCE,190231817,01/23/2019,1401 W PACES FERRY RD NW,201,Paces,A,33.84869,-84.43182,
BURGLARY-RESIDENCE,190230766,01/23/2019,2124 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81358,-84.35619,
ROBBERY-PEDESTRIAN,190231426,01/23/2019,992 OGLETHORPE AVE SW,401,West End,T,33.73561,-84.4203,
AGG ASSAULT,190232146,01/23/2019,230 PEACHTREE ST NW,508,Downtown,M,33.76015,-84.38807,
AGG ASSAULT,190232167,01/23/2019,1180 RALPH D ABERNATHY BLVD SW,402,West End,T,33.73842,-84.4263,
ROBBERY-RESIDENCE,190231451,01/23/2019,869 VICTORIA PL SW,401,West End,T,33.73446,-84.41586,
BURGLARY-RESIDENCE,190230896,01/23/2019,381 LINCOLN ST SW,307,Joyland,Y,33.71173,-84.40063,
BURGLARY-RESIDENCE,190231263,01/23/2019,1078 HIGH POINT TER SW,305,High Point,Y,33.7164,-84.39493,
BURGLARY-RESIDENCE,190232239,01/23/2019,505 OVERBROOK DR NW,205,Collier Hills,C,33.81267,-84.4046,
BURGLARY-NONRES,190230370,01/23/2019,2944 METROPOLITAN PKWY SW,311,Hammond Park,X,33.6746,-84.40838,
BURGLARY-NONRES,190230803,01/23/2019,240 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67245,-84.39698,
BURGLARY-NONRES,190230879,01/23/2019,647 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77357,-84.40817,
BURGLARY-NONRES,190231214,01/23/2019,1891 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80943,-84.36071,
BURGLARY-NONRES,190220093,01/22/2019,226 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73675,-84.39489,
BURGLARY-NONRES,190222148,01/22/2019,2860 MARTIN LUTHER KING JR DR SW,405,Harland Terrace,I,33.75399,-84.48138,
AGG ASSAULT,190220273,01/22/2019,1155 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76443,-84.42514,
AGG ASSAULT,190220438,01/22/2019,2725 CRESCENDO DR NW,112,Collier Heights,I,33.77417,-84.4769,
AGG ASSAULT,190221021,01/22/2019,2786 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
BURGLARY-RESIDENCE,190221000,01/22/2019,401 CLEVELAND CIR SW,309,Perkerson,X,33.68504,-84.40262,
BURGLARY-RESIDENCE,190221106,01/22/2019,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425,
BURGLARY-RESIDENCE,190221108,01/22/2019,912 RICE ST NW,106,Knight Park/Howell Station,K,33.77984,-84.4274,
BURGLARY-RESIDENCE,190221367,01/22/2019,34 MORELAND AVE NE,606,Reynoldstown,N,33.75429,-84.34955,
BURGLARY-RESIDENCE,190221374,01/22/2019,1916 MAYWOOD PL NW,107,Grove Park,J,33.77196,-84.44962,
BURGLARY-RESIDENCE,190221817,01/22/2019,1102 RIVER GREEN DR NW,201,Paces,A,33.86373,-84.44945,
ROBBERY-PEDESTRIAN,190221048,01/22/2019,3085 PIEDMONT RD NE,211,Peachtree Park,B,33.83988,-84.36899,
ROBBERY-PEDESTRIAN,190221854,01/22/2019,45 DECATUR ST SE,511,Downtown,M,33.7534,-84.38833,
AUTO THEFT,190211934,01/22/2019,44 PEACHTREE PLACE NW,503,Midtown,E,33.78045,-84.38923,
AUTO THEFT,190220106,01/22/2019,676 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76142,-84.36492,
AUTO THEFT,190220372,01/22/2019,1302 WESTMONT RD SW,403,Venetian Hills,S,33.71982,-84.43742,
AUTO THEFT,190220681,01/22/2019,193 MOURY AVE SW,305,The Villages at Carver,Y,33.71549,-84.39197,
AUTO THEFT,190220933,01/22/2019,850 OAK ST SW @WESTEND MALL,401,West End,T,33.74053,-84.41671,
AUTO THEFT,190220967,01/22/2019,I-20 EB EXPY SE / MORELAND AVE SE,606,Ormewood Park,W,33.74534,-84.34923,
AUTO THEFT,190221009,01/22/2019,1201 W PEACHTREE ST NE @IBM TOWER,502,Midtown,E,33.78713,-84.38746,
AUTO THEFT,190221213,01/22/2019,3343 DALE LN SW,409,Southwest,R,33.69433,-84.49814,
AUTO THEFT,190221224,01/22/2019,159 WALKER ST SW,507,Castleberry Hill,M,33.75047,-84.40083,
AUTO THEFT,190221408,01/22/2019,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996,
LARCENY-NON VEHICLE,190220704,01/22/2019,235 PEACHTREE ST NE,509,Downtown,M,33.76056,-84.38746,
LARCENY-NON VEHICLE,190221007,01/22/2019,215 PRYOR ST SW,512,Downtown,M,33.74908,-84.39348,
LARCENY-NON VEHICLE,190221123,01/22/2019,1424 W PACES FERRY RD NW @WESTMINSTER SCHOOL,201,Paces,A,33.84628,-84.4343,
LARCENY-NON VEHICLE,190221274,01/22/2019,989 WASHINGTON ST SW,304,Peoplestown,V,33.72773,-84.39134,
LARCENY-NON VEHICLE,190220657,01/22/2019,167 DOANE ST SW,303,Mechanicsville,V,33.73126,-84.39355,
LARCENY-NON VEHICLE,190220932,01/22/2019,70 12TH ST NE,503,Midtown,E,33.78464,-84.3853,
LARCENY-NON VEHICLE,190221006,01/22/2019,3566 MARTIN L KING JR DR SW,407,Adamsville,H,33.75869,-84.50476,
LARCENY-NON VEHICLE,190221253,01/22/2019,2997 CAMPBELLTON RD SW,409,Southwest,R,33.6962,-84.48681,
LARCENY-NON VEHICLE,190221269,01/22/2019,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81869,-84.36622,
LARCENY-NON VEHICLE,190221793,01/22/2019,890 KINGS GRANT DR NW,112,Collier Heights,I,33.7783,-84.48202,
LARCENY-NON VEHICLE,190222201,01/22/2019,897 ADAMSON ST SW,303,Mechanicsville,V,33.72881,-84.39558,
LARCENY-NON VEHICLE,190222254,01/22/2019,262 EDGEWOOD AVE NE,510,Downtown,M,33.75455,-84.3791,
LARCENY-FROM VEHICLE,190221566,01/22/2019,444 CENTRAL AVE SW,303,Mechanicsville,V,33.74273,-84.39308,
LARCENY-NON VEHICLE,190221243,01/22/2019,870 INMAN VILLAGE PKWY NE,602,Inman Park,N,33.76121,-84.36,
LARCENY-FROM VEHICLE,190211864,01/22/2019,280 ELIZABETH ST NE (PARKING GARAGE),602,Inman Park,N,33.76295,-84.35805,
LARCENY-FROM VEHICLE,190220105,01/22/2019,1093 PEACHTREE ST NE,,Midtown,E,33.78443,-84.38292,
LARCENY-FROM VEHICLE,190220178,01/22/2019,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,190220329,01/22/2019,1118 LAWTON PL SW,402,West End,T,33.73655,-84.42444,
LARCENY-FROM VEHICLE,190220532,01/22/2019,390 STOVALL ST SE,606,Ormewood Park,W,33.7436,-84.35429,
LARCENY-FROM VEHICLE,190220658,01/22/2019,811 JUNIPER ST NE @PYSC INST OF ATLANT,505,Midtown,E,33.77651,-84.38245,
LARCENY-FROM VEHICLE,190220692,01/22/2019,240 NORTH AVE NE,505,Midtown,E,33.77134,-84.37932,
LARCENY-FROM VEHICLE,190220794,01/22/2019,925 GARRETT ST SE,606,Ormewood Park,W,33.7404,-84.35787,
LARCENY-FROM VEHICLE,190220811,01/22/2019,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,506,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,190220845,01/22/2019,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-FROM VEHICLE,190220918,01/22/2019,935 WILDWOOD RD NE ,213,Morningside/Lenox Park,F,33.80315,-84.35652,
LARCENY-FROM VEHICLE,190220956,01/22/2019,720 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76626,-84.36428,
LARCENY-FROM VEHICLE,190221045,01/22/2019,757 CLEVELAND AVE SW,309,Perkerson,X,33.68232,-84.41417,
LARCENY-FROM VEHICLE,190221117,01/22/2019,590 PONCE DE LEON AVE NE,506,Midtown,E,33.77391,-84.36753,
LARCENY-FROM VEHICLE,190221125,01/22/2019,2429 BOLTON RD NW,203,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,190221164,01/22/2019,2537 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-FROM VEHICLE,190221198,01/22/2019,1071 PIEDMONT AVE NE,502,Midtown,E,33.78385,-84.37868,
LARCENY-FROM VEHICLE,190221295,01/22/2019,320 W WIEUCA RD NE,209,North Buckhead,B,33.87541,-84.377,
LARCENY-FROM VEHICLE,190221314,01/22/2019,3535 NORTHSIDE PKWY NW,202,Randall Mill,A,33.85087,-84.42902,
LARCENY-FROM VEHICLE,190221348,01/22/2019,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311,
LARCENY-FROM VEHICLE,190221539,01/22/2019,365 CLEVELAND AVE SE,312,Baker Hills,H,33.75538,-84.51846,
LARCENY-FROM VEHICLE,190221544,01/22/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-FROM VEHICLE,190221547,01/22/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,190221656,01/22/2019,1888 EMERY ST NW,205,Wildwood (NPU-C),C,33.80701,-84.41444,
LARCENY-FROM VEHICLE,190221769,01/22/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
LARCENY-FROM VEHICLE,190221779,01/22/2019,2251 MARIETTA BLVD NW,201,,C,33.81831,-84.44881,
LARCENY-FROM VEHICLE,190221893,01/22/2019,5 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.83957,-84.38031,
LARCENY-FROM VEHICLE,190221972,01/22/2019,1950 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80838,-84.41356,
LARCENY-FROM VEHICLE,190221977,01/22/2019,1424 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79351,-84.35148,
LARCENY-FROM VEHICLE,190221992,01/22/2019,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
LARCENY-FROM VEHICLE,190222026,01/22/2019,1356 ENGLISH ST NW,203,Blandtown,D,33.79331,-84.42067,
LARCENY-FROM VEHICLE,190222036,01/22/2019,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY-FROM VEHICLE,190222047,01/22/2019,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126,
LARCENY-FROM VEHICLE,190222050,01/22/2019,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311,
LARCENY-FROM VEHICLE,190222077,01/22/2019,768 MARIETTA ST,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,190222109,01/22/2019,1784 PEACHTREE ST NW,207,Ardmore,E,33.80334,-84.39351,
LARCENY-FROM VEHICLE,190222131,01/22/2019,300 N HIGHLAND AVE NE,602,Inman Park,N,33.76284,-84.35859,
LARCENY-FROM VEHICLE,190222187,01/22/2019,490 MARIETTA ST NW,507,Downtown,M,33.76627,-84.39761,
LARCENY-FROM VEHICLE,190222221,01/22/2019,4475 ROSWELL RD NE,209,North Buckhead,B,33.87728,-84.37949,
LARCENY-NON VEHICLE,190220257,01/22/2019,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68071,-84.3847,
LARCENY-NON VEHICLE,190220787,01/22/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190221038,01/22/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190221084,01/22/2019,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-NON VEHICLE,190221146,01/22/2019,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,190221221,01/22/2019,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-NON VEHICLE,190221237,01/22/2019,650 PONCE DE LEON AVE NE @STAPLES - PONCE,506,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,190221597,01/22/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,190221733,01/22/2019,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,190210716,01/21/2019,2685 METROPOLITAN  PKWY SW,309,Perkerson,X,33.68274,-84.40902,
LARCENY-NON VEHICLE,190211001,01/21/2019,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,190211049,01/21/2019,12J BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
LARCENY-NON VEHICLE,190211108,01/21/2019,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915,
LARCENY-NON VEHICLE,190211277,01/21/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,190211562,01/21/2019,1257 MORELAND AVE SE,607,Woodland Hills,W,33.72011,-84.35048,
LARCENY-NON VEHICLE,190211733,01/21/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,190211867,01/21/2019,650 PONCE DE LEON AVE NE @WHOLE FOODS - PONCE,506,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,190211897,01/21/2019,464 FAIR ST SW,507,Castleberry Hill,M,33.74859,-84.40245,
LARCENY-FROM VEHICLE,190211912,01/21/2019,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.75991,-84.38522,
LARCENY-FROM VEHICLE,190211937,01/21/2019,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996,
LARCENY-FROM VEHICLE,190211978,01/21/2019,1739 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75083,-84.44341,
LARCENY-FROM VEHICLE,190210141,01/21/2019,1600 PEACHTREE ST NW,502,Midtown,E,33.79673,-84.39104,
LARCENY-FROM VEHICLE,190210179,01/21/2019,183 MOUNT ZION RD SW,311,Glenrose Heights,Z,33.67299,-84.39626,
LARCENY-FROM VEHICLE,190210424,01/21/2019,800 LONGLEAF DR NE @FIRE STATION 3,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-FROM VEHICLE,190210428,01/21/2019,500 MANFORD RD SW,301,Capitol View Manor,X,33.71844,-84.40405,
LARCENY-FROM VEHICLE,190210587,01/21/2019,1893 ANJACO RD NW,207,Ardmore,E,33.80712,-84.39653,
LARCENY-FROM VEHICLE,190210806,01/21/2019,866 WARNER ST SW,301,Oakland City,S,33.72426,-84.41584,
LARCENY-FROM VEHICLE,190210810,01/21/2019,807 CASCADE AVE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795,
LARCENY-FROM VEHICLE,190210905,01/21/2019,3861 ROSWELL RD NE,209,North Buckhead,B,33.8596,-84.37979,
LARCENY-FROM VEHICLE,190210906,01/21/2019,826 MARIETTA ST NW,504,Marietta Street Artery,E,33.77477,-84.4067,
LARCENY-FROM VEHICLE,190210924,01/21/2019,1025 HOWELL MILL RD,501,Home Park,E,33.78285,-84.41126,
LARCENY-FROM VEHICLE,190210981,01/21/2019,99 KROG ST NE,602,Inman Park,N,33.75667,-84.3639,
LARCENY-FROM VEHICLE,190210982,01/21/2019,4 NACOOCHEE PL NW,205,Peachtree Battle Alliance,C,33.81969,-84.3919,
LARCENY-FROM VEHICLE,190210988,01/21/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-FROM VEHICLE,190211008,01/21/2019,3850 STONE RD SW,413,,P,33.68437,-84.51105,
LARCENY-FROM VEHICLE,190211124,01/21/2019,275 MEMORIAL DR SE,605,Grant Park,W,33.74676,-84.37856,
LARCENY-FROM VEHICLE,190211151,01/21/2019,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.7598,-84.36443,
LARCENY-FROM VEHICLE,190211153,01/21/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,190211233,01/21/2019,177 PETERS ST SW,507,Castleberry Hill,M,33.74988,-84.39897,
LARCENY-FROM VEHICLE,190211266,01/21/2019,135 W WIEUCA RD NW @CHASTAIN CITY PARK,202,Chastain Park,A,33.87589,-84.39202,
LARCENY-FROM VEHICLE,190211278,01/21/2019,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-FROM VEHICLE,190211372,01/21/2019,1190 FOSTER ST NW,203,Blandtown,D,33.78721,-84.41453,
LARCENY-FROM VEHICLE,190211379,01/21/2019,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-FROM VEHICLE,190211706,01/21/2019,186 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74952,-84.40352,
LARCENY-FROM VEHICLE,190211809,01/21/2019,909 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77347,-84.35767,
LARCENY-FROM VEHICLE,190211833,01/21/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,190211845,01/21/2019,299 N HIGHLAND AVE NE ,602,Inman Park,N,33.76301,-84.35794,
LARCENY-FROM VEHICLE,190211857,01/21/2019,1817 COLLAND DR NW,205,Collier Hills,C,33.80463,-84.40522,
LARCENY-FROM VEHICLE,190211860,01/21/2019,385 14TH ST NW,501,Home Park,E,33.78628,-84.39993,
LARCENY-NON VEHICLE,190211251,01/21/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75684,-84.3461,
LARCENY-NON VEHICLE,190211559,01/21/2019,755 SPRING ST NW,505,Midtown,E,33.77511,-84.38882,
LARCENY-FROM VEHICLE,190210457,01/21/2019,1360 MARIETTA BLVD NW,203,Hills Park,D,33.79219,-84.43047,
LARCENY-FROM VEHICLE,190211086,01/21/2019,2069 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.7637,-84.45561,
LARCENY-FROM VEHICLE,190211353,01/21/2019,124 CENTER ST NW,504,Downtown,M,33.7683,-84.39355,
LARCENY-NON VEHICLE,190210011,01/21/2019,239 PONCE DE LEON AVE NE @WHITE DOT,505,Midtown,E,33.7725,-84.37952,
LARCENY-NON VEHICLE,190210832,01/21/2019,1685 HOWELL MILL RD NW,207,Berkeley Park,D,33.80011,-84.41536,
LARCENY-NON VEHICLE,190210921,01/21/2019,3711 HAMPSHIRE WALK SW,413,,P,33.6817,-84.50886,
LARCENY-NON VEHICLE,190211658,01/21/2019,1433 SHARON ST NW,105,Hunter Hills,K,33.75519,-84.43446,
LARCENY-NON VEHICLE,190211770,01/21/2019,195 FAIRBURN RD NW,111,Adamsville,H,33.76126,-84.50433,
LARCENY-NON VEHICLE,190210673,01/21/2019,948 PULLIAM ST SW,304,Peoplestown,V,33.72892,-84.39182,
LARCENY-NON VEHICLE,190211716,01/21/2019,211 AARON ST NW,108,Penelope Neighbors,J,33.75304,-84.45124,
LARCENY-NON VEHICLE,190211871,01/21/2019,1341 BEECHER ST SW,402,West End,T,33.73334,-84.4312,
AUTO THEFT,190210346,01/21/2019,507 JOSEPH E LOWERY BLVD SW ,401,West End,T,33.74097,-84.41809,
AUTO THEFT,190210660,01/21/2019,1665 SANDTOWN RD SW,408,Venetian Hills,S,33.7167,-84.44303,
AUTO THEFT,190211097,01/21/2019,3293 SAVILLE ST SW,414,Princeton Lakes,P,33.66184,-84.51667,
AUTO THEFT,190211098,01/21/2019,707 ANGIER AVE NE,603,Old Fourth Ward,M,33.76678,-84.36409,
AUTO THEFT,190211617,01/21/2019,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
AUTO THEFT,190211621,01/21/2019,699 IRA ST SW,303,Mechanicsville,V,33.73576,-84.40021,
AUTO THEFT,190211891,01/21/2019,3004 PIEDMONT RD NE,206,Buckhead Village,B,33.83698,-84.36808,
AUTO THEFT,190211923,01/21/2019,1397 N HIGHLAND AVE NE,213,Morningside/Lenox Park,F,33.79246,-84.35224,
AUTO THEFT,190210627,01/21/2019,2003 MARIETTA RD NW,203,Bolton,D,33.81049,-84.45325,
BURGLARY-RESIDENCE,190210399,01/21/2019,76 BELMONTE CIR SW,403,Cascade Avenue/Road,S,33.72621,-84.44448,
BURGLARY-RESIDENCE,190210621,01/21/2019,1237 EPWORTH ST SW,403,Venetian Hills,S,33.72128,-84.43109,
BURGLARY-RESIDENCE,190210928,01/21/2019,1876 CALLOWAY DR NW,108,Dixie Hills,J,33.75751,-84.44829,
BURGLARY-RESIDENCE,190211623,01/21/2019,3370 LYNFIELD DR SW,406,Green Forest Acres,I,33.73181,-84.49835,
BURGLARY-RESIDENCE,190211654,01/21/2019,217 JOE LOUIS DR NW,108,Dixie Hills,J,33.76002,-84.45989,
BURGLARY-RESIDENCE,190211769,01/21/2019,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
AGG ASSAULT,190210783,01/21/2019,1370 FOWLER ST NW ,501,Atlantic Station,E,33.79416,-84.39416,
AGG ASSAULT,190211708,01/21/2019,357 TERRY ST SE,605,Capitol Gateway,V,33.74523,-84.38483,
AGG ASSAULT,190211851,01/21/2019,1341 BEECHER ST SW,402,West End,T,33.7335,-84.43148,
ROBBERY-PEDESTRIAN,190210421,01/21/2019,2418 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.6886,-84.39027,
ROBBERY-PEDESTRIAN,190211957,01/21/2019,295 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
ROBBERY-COMMERCIAL,190211808,01/21/2019,1104 MORELAND AVE SE,607,East Atlanta,W,33.7246,-84.34932,
ROBBERY-RESIDENCE,190211913,01/21/2019,62 HARWELL RD NW,111,,I,33.7538,-84.493,
HOMICIDE,190211913,01/21/2019,62 HARWELL RD NW,111,,I,33.7538,-84.493,
BURGLARY-RESIDENCE,190210696,01/21/2019,941 FERN AVE SE,304,Peoplestown,V,33.72888,-84.38536,
BURGLARY-NONRES,190210306,01/21/2019,312 N HIGHLAND AVE NE,602,Inman Park,N,33.76329,-84.35794,
BURGLARY-NONRES,190210957,01/21/2019,22 BENNETT ST NW,207,,C,33.81203,-84.39315,
BURGLARY-NONRES,190211091,01/21/2019,22 BENNETT ST NW,207,,C,33.81203,-84.39315,
BURGLARY-NONRES,190200412,01/20/2019,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742,
BURGLARY-NONRES,190200827,01/20/2019,1083 EUCLID AVE NE,602,Inman Park,N,33.76323,-84.35155,
BURGLARY-RESIDENCE,190200712,01/20/2019,957 WAVERLY WAY NE,602,Inman Park,N,33.76071,-84.35597,
BURGLARY-RESIDENCE,190201505,01/20/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74988,-84.37788,
BURGLARY-RESIDENCE,190201659,01/20/2019,549 POMONA CIR SW,309,Perkerson,X,33.6881,-84.40539,
ROBBERY-PEDESTRIAN,190201103,01/20/2019,501 CONNELL AVE SW,309,Perkerson,X,33.68327,-84.40662,
