UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,191200117,04/30/2019,2020 HOWELL MILL RD NW @PUBLIX - HOWELL,205,Wildwood (NPU-C),C,33.81022,-84.41347,
LARCENY-FROM VEHICLE,191200323,04/30/2019,1812 HONEYSUCKLE LN SW  ,410,Campbellton Road,R,33.70587,-84.45434,
LARCENY-FROM VEHICLE,191200341,04/30/2019,556 NORTHSIDE DR SW      ,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-FROM VEHICLE,191200367,04/30/2019,1137 HUDSON DR NE,601,Virginia Highland,F,33.78072,-84.35004,
LARCENY-FROM VEHICLE,191200380,04/30/2019,311 SCOTT ST SW,406,,I,33.74901,-84.49482,
LARCENY-FROM VEHICLE,191200416,04/30/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
LARCENY-FROM VEHICLE,191200441,04/30/2019,1406 GRAHAM ST SW,301,Capitol View,X,33.71648,-84.41585,
LARCENY-FROM VEHICLE,191200531,04/30/2019,3635 E PACES CIR NE,210,Ridgedale Park,B,33.84925,-84.35302,
LARCENY-FROM VEHICLE,191200566,04/30/2019,727 ERIN AVE SW,301,Capitol View,X,33.71975,-84.41155,
LARCENY-FROM VEHICLE,191200899,04/30/2019,1104 WOODBRIDGE HOLW NE,613,,F,33.79127,-84.3448,
LARCENY-FROM VEHICLE,191200960,04/30/2019,344 SAWTELL AVE SE,307,Lakewood Heights,Y,33.70611,-84.37749,
LARCENY-FROM VEHICLE,191200981,04/30/2019,1000 NORTHSIDE DR NW,501,Home Park,E,33.78194,-84.40758,
LARCENY-FROM VEHICLE,191201121,04/30/2019,1700 PIEDMONT AVE NE,613,Piedmont Heights,F,33.80227,-84.36827,
LARCENY-FROM VEHICLE,191201351,04/30/2019,1127 MOORES MILL RD NW,201,Westminster/Milmar,C,33.83397,-84.42494,
LARCENY-FROM VEHICLE,191201560,04/30/2019,857 COLLIER RD NW,205,Wildwood (NPU-C),C,33.80986,-84.41626,
LARCENY-FROM VEHICLE,191202108,04/30/2019,4472 CAMPBELLTON RD ,413,Elmco Estates,P,33.68775,-84.53073,
LARCENY-FROM VEHICLE,191202136,04/30/2019,878 PEACHTREE ST NE,505,Midtown,E,33.7788,-84.38438,
LARCENY-FROM VEHICLE,191202170,04/30/2019,230 10TH ST NE,502,Midtown,E,33.78187,-84.37981,
LARCENY-FROM VEHICLE,191202216,04/30/2019,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751,
LARCENY-FROM VEHICLE,191202295,04/30/2019,1170 COLLIER RD NW,204,,C,33.81127,-84.42595,
LARCENY-FROM VEHICLE,191202381,04/30/2019,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-FROM VEHICLE,191202422,04/30/2019,939 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77351,-84.35663,
LARCENY-FROM VEHICLE,191202447,04/30/2019,17 BAKER ST NW,508,Downtown,M,33.76235,-84.38819,
LARCENY-NON VEHICLE,191200121,04/30/2019,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206,
LARCENY-NON VEHICLE,191200679,04/30/2019,486 PONCE DE LEON AVE NE,614,Midtown,E,33.77379,-84.37122,
LARCENY-NON VEHICLE,191200798,04/30/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191201184,04/30/2019,1001 NORTHSIDE DR NW,501,Home Park,E,33.7819,-84.40707,
LARCENY-NON VEHICLE,191202185,04/30/2019,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
LARCENY-NON VEHICLE,191202354,04/30/2019,180 PONCE DE LEON AVE NE,505,Midtown,E,33.77285,-84.38149,
LARCENY-NON VEHICLE,191201955,04/30/2019,834 HANK AARON DR SE,304,Summerhill,V,33.73206,-84.38764,
LARCENY-FROM VEHICLE,191200421,04/30/2019,692 HORTENSE PL NW,110,Grove Park,J,33.77368,-84.44116,
LARCENY-FROM VEHICLE,191201095,04/30/2019,1260 COLLIER RD NW,204,Underwood Hills,D,33.81162,-84.42918,
LARCENY-NON VEHICLE,191201310,04/30/2019,1080 PEACHTREE ST NE,503,Midtown,E,33.78398,-84.38339,
LARCENY-NON VEHICLE,191200486,04/30/2019,642 NORTHSIDE DR NW,506,English Avenue,L,33.77197,-84.40746,
LARCENY-NON VEHICLE,191201008,04/30/2019,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311,
LARCENY-NON VEHICLE,191202483,04/30/2019,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252,
LARCENY-NON VEHICLE,191200703,04/30/2019,1935 BREWER BLVD SW,306,Sylvan Hills,X,33.7017,-84.41227,
LARCENY-NON VEHICLE,191200968,04/30/2019,337 MORELAND AVE NE,608,Candler Park,N,33.7636,-84.34901,
LARCENY-NON VEHICLE,191201014,04/30/2019,477 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.76867,-84.47136,
LARCENY-NON VEHICLE,191202195,04/30/2019,825 MCDANIEL ST SW,302,Pittsburgh,V,33.73238,-84.40214,
LARCENY-NON VEHICLE,191202364,04/30/2019,1028 REDBUD LN SW,406,Green Acres Valley,I,33.72794,-84.50082,
LARCENY-NON VEHICLE,191202399,04/30/2019,520 FULTON ST SW,303,Mechanicsville,V,33.74092,-84.40419,
AUTO THEFT,191200420,04/30/2019,547 FOUNDRY ST NW,102,Vine City,L,33.75935,-84.40545,
AUTO THEFT,191200463,04/30/2019,721 ERIN AVE SW,301,Capitol View,X,33.71974,-84.41138,
AUTO THEFT,191200851,04/30/2019,1831 HONEYSUCKLE LN SW,410,Campbellton Road,R,33.7063,-84.45356,
AUTO THEFT,191200935,04/30/2019,143 COURTLAND ST SE,510,Downtown,M,33.75798,-84.38393,
AUTO THEFT,191202105,04/30/2019,180 PONCE DE LEON AVE NE,505,Midtown,E,33.77285,-84.38149,
AUTO THEFT,191201227,04/30/2019,300 PETERS ST SW,507,Castleberry Hill,M,33.74651,-84.40219,
AUTO THEFT,191202182,04/30/2019,2484 PERRY BLVD NW,110,Scotts Crossing,G,33.80484,-84.46883,
ROBBERY-PEDESTRIAN,191201577,04/30/2019,3012 JONESBORO RD SE,313,South River Gardens,Z,33.67225,-84.37156,
ROBBERY-PEDESTRIAN,191200245,04/30/2019,2517 DONALD LEE HOLLOWELL PKWY NW ,109,Center Hill,J,33.77605,-84.46824,
ROBBERY-PEDESTRIAN,191202329,04/30/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82266,-84.3643,
AGG ASSAULT,191200246,04/30/2019,3390 CAMPCREEK PKWY SW ,411,,P,33.67142,-84.50177,
AGG ASSAULT,191202297,04/30/2019,745 WINDSOR ST SW,303,Mechanicsville,V,33.73459,-84.39858,
AGG ASSAULT,191200949,04/30/2019,3000 CONTINENTAL COLONY PKWY SW @CONTINENTAL COLONY,411,Greenbriar,R,33.68035,-84.49154,
BURGLARY-RESIDENCE,191200050,04/30/2019,1020 SIMS AVE,110,Grove Park,J,33.78215,-84.45277,
BURGLARY-RESIDENCE,191200071,04/30/2019,3882 KENNER DR SW,407,Adamsville,H,33.75447,-84.50829,
BURGLARY-RESIDENCE,191200648,04/30/2019,480 ROCKWELL ST SW,302,Pittsburgh,V,33.73177,-84.40327,
BURGLARY-RESIDENCE,191200976,04/30/2019,3323 WARD DR SW,312,Glenrose Heights,Z,33.66699,-84.39057,
BURGLARY-RESIDENCE,191201007,04/30/2019,495 LYNNHAVEN DR SW,301,Capitol View Manor,X,33.71604,-84.40388,
BURGLARY-RESIDENCE,191201385,04/30/2019,330 NOLAND ST SE,305,Chosewood Park,Y,33.71915,-84.37723,
BURGLARY-RESIDENCE,191201583,04/30/2019,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
BURGLARY-RESIDENCE,191201970,04/30/2019,380 DOLLAR MILL CT SW,407,Ridgecrest Forest,H,33.74383,-84.52518,
BURGLARY-NONRES,191200317,04/30/2019,732 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.7744,-84.41801,
BURGLARY-NONRES,191200607,04/30/2019,1046 FAYETTEVILLE RD SE,612,East Atlanta,W,33.72555,-84.3227,
BURGLARY-NONRES,191201912,04/30/2019,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80478,-84.4372,
BURGLARY-RESIDENCE,191201934,04/30/2019,112 COURTLAND ST NE,510,Downtown,M,33.75756,-84.38434,
BURGLARY-RESIDENCE,191201250,04/30/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
BURGLARY-RESIDENCE,191191591,04/29/2019,361 PHARR RD NE,206,Garden Hills,B,33.8366,-84.37554,
BURGLARY-NONRES,191191022,04/29/2019,3136 MARTIN L KING JR DR SW,406,,I,33.75054,-84.48962,
BURGLARY-RESIDENCE,191190606,04/29/2019,1123 PRINCESS AVE SW,403,Oakland City,S,33.72426,-84.42549,
BURGLARY-RESIDENCE,191190683,04/29/2019,174 W LAKE AVE NW,105,West Lake,J,33.75908,-84.44408,
BURGLARY-RESIDENCE,191190871,04/29/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
BURGLARY-RESIDENCE,191190910,04/29/2019,1382 BENTEEN AVE SE,607,Benteen Park,W,33.71693,-84.36641,
BURGLARY-RESIDENCE,191191592,04/29/2019,361 PHARR RD NE,206,Garden Hills,B,33.8366,-84.37554,
BURGLARY-RESIDENCE,191191602,04/29/2019,361 PHARR RD NE,206,Garden Hills,B,33.8366,-84.37554,
BURGLARY-RESIDENCE,191191997,04/29/2019,339 ARGUS CIR NW,111,Adamsville,H,33.76458,-84.50415,
BURGLARY-RESIDENCE,191192063,04/29/2019,2479 ABNER TER NW,110,Carver Hills,G,33.80063,-84.46635,
AGG ASSAULT,191190099,04/29/2019,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
AGG ASSAULT,191192062,04/29/2019,3390 STRATFORD RD NE,208,North Buckhead,B,33.849,-84.36673,
AGG ASSAULT,191190079,04/29/2019,I-85 SB RAMP NE / I-85 SB EXPY NE,210,Pine Hills,B,33.82281,-84.35817,
AGG ASSAULT,191191866,04/29/2019,275 PRYOR ST SW  ,512,Downtown,M,33.74747,-84.39415,
AGG ASSAULT,191191497,04/29/2019,787 HARTFORD PL SW,301,Capitol View,X,33.72138,-84.41362,
AGG ASSAULT,191192015,04/29/2019,23 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75402,-84.41785,
AGG ASSAULT,191192028,04/29/2019,340 GLENN ST SW,303,Mechanicsville,V,33.73798,-84.39901,
AGG ASSAULT,191192163,04/29/2019,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81743,-84.351,
AUTO THEFT,191191775,04/29/2019,670 NORTHSIDE DR NW,506,English Avenue,L,33.7733,-84.40941,
ROBBERY-PEDESTRIAN,191190909,04/29/2019,30 ALABAMA ST SW,511,Downtown,M,33.7521,-84.38955,
AUTO THEFT,191190072,04/29/2019,1 FORSYTH ST NW,511,Downtown,M,33.75456,-84.39198,
AUTO THEFT,191190214,04/29/2019,3260 DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78735,-84.49452,
AUTO THEFT,191190681,04/29/2019,3206 MATHIESON DR NE,208,Buckhead Forest,B,33.84312,-84.3773,
AUTO THEFT,191190709,04/29/2019,265 PEACHTREE ST NE,509,Downtown,M,33.7617,-84.38744,
AUTO THEFT,191191010,04/29/2019,20 MARIETTA ST NW,511,Downtown,M,33.75468,-84.39042,
AUTO THEFT,191191163,04/29/2019,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,113,Brookview Heights,G,33.78652,-84.49013,
AUTO THEFT,191191180,04/29/2019,3626 REVERE ROAD SW,412,Heritage Valley,P,33.70876,-84.5045,
AUTO THEFT,191191245,04/29/2019,2481 CLAUDE ST NW,103,Riverside,D,33.81171,-84.46968,
AUTO THEFT,191191257,04/29/2019,I-20 WB EXPY NW / HAMILTON E HOLMES DR NW,108,Adamsville,H,33.76126,-84.50433,
AUTO THEFT,191191493,04/29/2019,I-75-85 SB EXPY SE / MARTIN L KING JR DR SE,511,Capitol Gateway,V,33.74824,-84.38515,
AUTO THEFT,191191667,04/29/2019,2786 OLD HAPEVILLE RD SW,312,Glenrose Heights,Z,33.67904,-84.39327,
AUTO THEFT,191191961,04/29/2019,2637 MARTIN L KING JR DR NW,111,Harland Terrace,I,33.75417,-84.47432,
AUTO THEFT,191192103,04/29/2019,1093 HEMPHILL AVE NW,501,Home Park,E,33.78466,-84.40561,
AUTO THEFT,191192172,04/29/2019,1888 PEACHTREE RD NW,207,Ardmore,E,33.80648,-84.39432,
LARCENY-NON VEHICLE,191190721,04/29/2019,1292 SELLS AVE SW,401,West End,T,33.74502,-84.42993,
LARCENY-NON VEHICLE,191191550,04/29/2019,298 DEERING RD NW,207,Loring Heights,E,33.79609,-84.39738,
LARCENY-NON VEHICLE,191191666,04/29/2019,731 JOSEPH E BOONE BLVD NW,506,English Avenue,L,33.76352,-84.41146,
LARCENY-NON VEHICLE,191191967,04/29/2019,166 SCHELL RD SE,310,Swallow Circle/Baywood,Z,33.69539,-84.38158,
LARCENY-NON VEHICLE,191191184,04/29/2019,35 HAYGOOD AVE SE,304,Peoplestown,V,33.72623,-84.38692,
LARCENY-NON VEHICLE,191191381,04/29/2019,620 MCAFEE ST NW,504,Downtown,M,33.76849,-84.39465,
LARCENY-NON VEHICLE,191191644,04/29/2019,2055 LOIS PL NW,110,Grove Park,J,33.78489,-84.45449,
LARCENY-NON VEHICLE,191192060,04/29/2019,101 MARIETTA ST NW @MARIETTA TOWERS,508,Downtown,M,33.75708,-84.39185,
LARCENY-NON VEHICLE,191191762,04/29/2019,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76462,-84.36561,
LARCENY-FROM VEHICLE,191191445,04/29/2019,1040 CREW ST SW @FOUR CORNERS PARK,304,Peoplestown,V,33.72621,-84.38898,
LARCENY-FROM VEHICLE,191191833,04/29/2019,505 FULTON ST SW,303,Mechanicsville,V,33.74182,-84.40329,
LARCENY-NON VEHICLE,191190482,04/29/2019,1401 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71609,-84.34985,
LARCENY-NON VEHICLE,191190715,04/29/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191191019,04/29/2019,3885 JONESBORO RD SE @HOME DEPOT,313,South River Gardens,Z,33.64883,-84.36584,
LARCENY-NON VEHICLE,191191208,04/29/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,191191502,04/29/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,191191857,04/29/2019,828 MCDONOUGH BLVD SE ,607,Benteen Park,W,33.70926,-84.35977,
LARCENY-NON VEHICLE,191191895,04/29/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191191940,04/29/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,191190108,04/29/2019,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73657,-84.40824,
LARCENY-FROM VEHICLE,191190271,04/29/2019,300 PEACHTREE ST NE,508,Downtown,M,33.76293,-84.38714,
LARCENY-FROM VEHICLE,191190290,04/29/2019,12TH ST NE / W PEACHTREE ST NE,503,Midtown,E,33.78458,-84.38782,
LARCENY-FROM VEHICLE,191190418,04/29/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,191190501,04/29/2019,1379 MIDDLESEX AVE NE,613,Morningside/Lenox Park,F,33.79222,-84.36272,
LARCENY-FROM VEHICLE,191190623,04/29/2019,1081 ASHBY GRV SW,104,Ashview Heights,T,33.75006,-84.42312,
LARCENY-FROM VEHICLE,191190723,04/29/2019,1221 COLMER AVE SE,609,Edgewood,O,33.75087,-84.34763,
LARCENY-FROM VEHICLE,191190787,04/29/2019,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
LARCENY-FROM VEHICLE,191190839,04/29/2019,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507,
LARCENY-FROM VEHICLE,191190967,04/29/2019,400 W PEACHTREE ST NW,504,Downtown,M,33.76614,-84.3876,
LARCENY-FROM VEHICLE,191191036,04/29/2019,240 N HIGHLAND AVE NE @PARISH FOODS,602,Inman Park,N,33.76191,-84.36039,
LARCENY-FROM VEHICLE,191191122,04/29/2019,189 1ST AVENUE,611,The Villages at East Lake,O,33.74731,-84.3112,
LARCENY-FROM VEHICLE,191191195,04/29/2019,275 E LAKE BLVD SE,611,The Villages at East Lake,O,33.74533,-84.31429,
LARCENY-FROM VEHICLE,191191264,04/29/2019,1720 MARIETTA BLVD NW,103,Hills Park,D,33.80169,-84.43644,
LARCENY-FROM VEHICLE,191191266,04/29/2019,1166 ORME CIR NE,601,Virginia Highland,F,33.78684,-84.3658,
LARCENY-FROM VEHICLE,191191278,04/29/2019,2095 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69753,-84.4084,
LARCENY-FROM VEHICLE,191191307,04/29/2019,866 MURPHY AVE SW @ADAIR II PARK,301,Adair Park,V,33.73207,-84.41184,
LARCENY-FROM VEHICLE,191191392,04/29/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,191191456,04/29/2019,1778 ELLSWORTH INDUSTRIAL BLVD NW,204,Underwood Hills,D,33.8036,-84.42744,
LARCENY-FROM VEHICLE,191191495,04/29/2019,987 MYRTLE ST NE,503,Midtown,E,33.78218,-84.37867,
LARCENY-FROM VEHICLE,191191836,04/29/2019,633 ROSALIA ST SE,605,Grant Park,W,33.7387,-84.36683,
LARCENY-FROM VEHICLE,191192021,04/29/2019,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82149,-84.35161,
LARCENY-FROM VEHICLE,191192114,04/29/2019,1842 PIEDMONT AVE NE,212,Piedmont Heights,F,33.80616,-84.36741,
LARCENY-FROM VEHICLE,191192167,04/29/2019,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
LARCENY-FROM VEHICLE,191192237,04/29/2019,758 PONCE DE LEON AVE,601,Virginia Highland,F,33.78235,-84.3628,
LARCENY-FROM VEHICLE,191180132,04/28/2019,513 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73959,-84.3447,
LARCENY-FROM VEHICLE,191180174,04/28/2019,468 MORELAND AVE NE,602,Inman Park,N,33.76694,-84.34915,
LARCENY-FROM VEHICLE,191180205,04/28/2019,550 AMSTERDAM AVE NE @RED CHAIR,613,Morningside/Lenox Park,F,33.78858,-84.36891,
LARCENY-FROM VEHICLE,191180213,04/28/2019,200 PHARR RD NE,206,Buckhead Village,B,33.83725,-84.38054,
LARCENY-FROM VEHICLE,191180393,04/28/2019,699 PONCE DE LEON AVE NE @FORD FACTORY SQUARE,602,Poncey-Highland,N,33.77296,-84.36414,
LARCENY-FROM VEHICLE,191180494,04/28/2019,2997 CAMPBELLTON RD SW,409,Southwest,R,33.6962,-84.48681,
LARCENY-FROM VEHICLE,191180710,04/28/2019,82 BRIGHTON RD NE,207,Brookwood Hills,E,33.80908,-84.39034,
LARCENY-FROM VEHICLE,191180728,04/28/2019,227 COURTLAND ST NE,509,Downtown,M,33.76067,-84.38354,
LARCENY-FROM VEHICLE,191181186,04/28/2019,333 NELSON ST SW,507,Castleberry Hill,M,33.75158,-84.39883,
LARCENY-FROM VEHICLE,191181274,04/28/2019,850 OAK ST SW @WEST END MALL,401,West End,T,33.74057,-84.4168,
LARCENY-FROM VEHICLE,191181320,04/28/2019,1318 BOYD AVE NW,103,Blandtown,D,33.79077,-84.41964,
LARCENY-FROM VEHICLE,191181616,04/28/2019,215 NORTH AVE NE @SAVANNAH MIDTOWN,603,Old Fourth Ward,M,33.7706,-84.38034,
LARCENY-FROM VEHICLE,191181671,04/28/2019,360 MARIETTA ST NW @MBS LOT G,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,191181745,04/28/2019,31 BAKER ST NE,509,Downtown,M,33.76214,-84.38625,
LARCENY-FROM VEHICLE,191181755,04/28/2019,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999,
LARCENY-FROM VEHICLE,191181884,04/28/2019,2453 CORONET WAY NW,201,,C,33.8209,-84.44958,
LARCENY-FROM VEHICLE,191181900,04/28/2019,115 MARTIN L KING JR DR SW,511,Downtown,M,33.75183,-84.39153,
LARCENY-FROM VEHICLE,191181985,04/28/2019,496 CLIFTON RD NE,608,Candler Park,N,33.76774,-84.33332,
LARCENY-FROM VEHICLE,191182057,04/28/2019,438 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75454,-84.37329,
LARCENY-NON VEHICLE,191180426,04/28/2019,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778,
LARCENY-NON VEHICLE,191181174,04/28/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,191181183,04/28/2019,75 PONCE DE LEON AVE NE,505,Midtown,E,33.77199,-84.3844,
LARCENY-NON VEHICLE,191181241,04/28/2019,2221 PEACHTREE RD NE,211,,E,33.81509,-84.39149,
LARCENY-NON VEHICLE,191181634,04/28/2019,25 PEACHTREE ST SE,510,Downtown,M,33.75445,-84.38954,
LARCENY-NON VEHICLE,191181674,04/28/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191181907,04/28/2019,2866 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67677,-84.40829,
LARCENY-FROM VEHICLE,191180639,04/28/2019,2606 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68342,-84.39372,
LARCENY-NON VEHICLE,191181003,04/28/2019,84 SELMAN ST SE,606,Reynoldstown,N,33.75161,-84.35818,
LARCENY-NON VEHICLE,191181539,04/28/2019,1158 PIEDMONT AVE NE,502,Virginia Highland,F,33.77604,-84.36321,
LARCENY-NON VEHICLE,191181287,04/28/2019,3393 LENOX RD NE,210,Lenox,B,33.84756,-84.3598,
LARCENY-NON VEHICLE,191181564,04/28/2019,851 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77322,-84.41529,
LARCENY-NON VEHICLE,191181273,04/28/2019,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
LARCENY-NON VEHICLE,191181297,04/28/2019,183 STOVALL ST SE,606,Reynoldstown,N,33.74943,-84.35446,
AUTO THEFT,191180287,04/28/2019,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278,
AUTO THEFT,191180356,04/28/2019,1414 W PEACHTREE ST NW,502,Midtown,E,33.79319,-84.38806,
AUTO THEFT,191180476,04/28/2019,2115 PIEDMONT RD NE,210,Morningside/Lenox Park,F,33.81235,-84.36578,
AUTO THEFT,191180701,04/28/2019,1170 NILES AVE NW,106,Knight Park/Howell Station,K,33.78251,-84.42551,
AUTO THEFT,191180846,04/28/2019,678 COOLEDGE AVE NE,601,Virginia Highland,F,33.78286,-84.36523,
AUTO THEFT,191180908,04/28/2019,980 HOLLYWOOD RD NW,109,Grove Park,J,33.78164,-84.45638,
AUTO THEFT,191180997,04/28/2019,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81743,-84.351,
AUTO THEFT,191181099,04/28/2019,I-85 SB EXPY SW / CLEVELAND AVE SW,309,Perkerson,X,33.68232,-84.41417,
AUTO THEFT,191181706,04/28/2019,2900 PEACHTREE RD NW ,206,Peachtree Heights West,B,33.83399,-84.3841,
AUTO THEFT,191181941,04/28/2019,1860 PEACHTREE RD NW,207,Ardmore,E,33.80586,-84.39439,
AUTO THEFT,191141853,04/28/2019,100 LUCKIE ST NW,508,Downtown,M,33.75748,-84.38958,
AUTO THEFT,191181203,04/28/2019,455 14TH ST NW,501,Home Park,E,33.78629,-84.40208,
HOMICIDE,191171873,04/28/2019,3478 THOMPSON DR NW,111,Adamsville,H,33.7615,-84.50152,
HOMICIDE,191180324,04/28/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
ROBBERY-PEDESTRIAN,191180241,04/28/2019,998 GLENWOOD AVE SE,606,Ormewood Park,W,33.74001,-84.35494,
ROBBERY-PEDESTRIAN,191181676,04/28/2019,532 CLEVELAND AVE SW,311,Hammond Park,X,33.67941,-84.40569,
ROBBERY-COMMERCIAL,191180324,04/28/2019,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946,
ROBBERY-RESIDENCE,191171873,04/28/2019,3478 THOMPSON DR NW,111,Adamsville,H,33.7615,-84.50152,
ROBBERY-RESIDENCE,191180244,04/28/2019,136 VINE ST NW,102,Vine City,L,33.75831,-84.40799,
AGG ASSAULT,191180346,04/28/2019,520 FULTON ST SW,303,Mechanicsville,V,33.74092,-84.40419,
AGG ASSAULT,191180512,04/28/2019,2884 HANDY DR NW,112,Collier Heights,I,33.77041,-84.48118,
AGG ASSAULT,191180517,04/28/2019,1945 MORELAND AVE SE,308,Thomasville Heights,Z,33.70119,-84.35007,
AGG ASSAULT,191181189,04/28/2019,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75384,-84.48423,
AGG ASSAULT,191181387,04/28/2019,687 S EVELYN PL NW,107,Grove Park,J,33.77379,-84.44544,
AGG ASSAULT,191181623,04/28/2019,3401 BROWNS MILL RD SE,312,Glenrose Heights,Z,33.663,-84.38266,
AGG ASSAULT,191180224,04/28/2019,CAMPBELLTON RD SW / FAIRBURN RD SW,413,Ben Hill Acres,P,33.69034,-84.50805,
AGG ASSAULT,191180198,04/28/2019,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144,
AGG ASSAULT,191180378,04/28/2019,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
BURGLARY-RESIDENCE,191181089,04/28/2019,1651 METROPOLITAN PKWY SW,306,Capitol View,X,33.70965,-84.40829,
BURGLARY-NONRES,191180370,04/28/2019,976 OAKLAND DR SW,402,Oakland City,S,33.72827,-84.42686,
BURGLARY-RESIDENCE,191180109,04/28/2019,3458 ROCKHAVEN CIR NE,210,Pine Hills,B,33.84562,-84.35258,
BURGLARY-RESIDENCE,191181214,04/28/2019,1170 GREENWICH ST SW,401,West End,T,33.74366,-84.42561,
BURGLARY-NONRES,191180279,04/28/2019,880 GLENWOOD AVE SE,606,Grant Park,W,33.74058,-84.35903,
BURGLARY-NONRES,191171035,04/27/2019,1506 HOWELL MILL RD NW,207,Berkeley Park,D,33.79593,-84.41609,
BURGLARY-RESIDENCE,191171991,04/27/2019,1342 LATHAM ST SW,401,West End,T,33.7413,-84.43179,
BURGLARY-RESIDENCE,191171428,04/27/2019,214 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81392,-84.39459,
BURGLARY-RESIDENCE,191171619,04/27/2019,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
AGG ASSAULT,191171278,04/27/2019,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.71026,-84.35775,
AGG ASSAULT,191171300,04/27/2019,1175 OAKLAND LN SW,403,Oakland City,S,33.71989,-84.42649,
