UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,192730172,09/30/2019,177 MOURY AVE SW,305,The Villages at Carver,Y,33.71348,-84.39052,
AUTO THEFT,192730781,09/30/2019,565 LANGHORN ST SW,401,Westview,T,33.73976,-84.43274,
AUTO THEFT,192730836,09/30/2019,I-75-85 SB EXPY SE / CAPITOL AVE SE,512,Downtown,M,33.74695,-84.38772,
AUTO THEFT,192730949,09/30/2019,475 BILL KENNEDY WAY SE,606,Grant Park,W,33.7405,-84.35844,
AUTO THEFT,192730984,09/30/2019,552 FLAT SHOALS AVE SE,612,East Atlanta,W,33.7393,-84.34415,
AUTO THEFT,192731084,09/30/2019,114 BAKER ST NE,509,Downtown,M,33.7625,-84.38356,
AUTO THEFT,192731609,09/30/2019,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
AUTO THEFT,192731848,09/30/2019,401 16TH ST NW,501,Atlantic Station,E,33.78888,-84.40125,
AUTO THEFT,192732010,09/30/2019,633 PARKWAY DR NE,603,Old Fourth Ward,M,33.77189,-84.3725,
AUTO THEFT,192732054,09/30/2019,1071 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80147,-84.4223,
ROBBERY-PEDESTRIAN,192731494,09/30/2019,20 BROAD ST SW,511,Downtown,M,33.75328,-84.38948,
ROBBERY-PEDESTRIAN,192732161,09/30/2019,1355 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7394,-84.43203,
AGG ASSAULT,192730113,09/30/2019,2075 ALISON CT SW,410,Campbellton Road,R,33.7008,-84.45634,
AGG ASSAULT,192731441,09/30/2019,326 MCDANIEL ST SW,507,Castleberry Hill,M,33.74578,-84.40567,
AGG ASSAULT,192731937,09/30/2019,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671,
AGG ASSAULT,192730351,09/30/2019,1259 GRAYMONT DR SW,403,Venetian Hills,S,33.72078,-84.43676,
AGG ASSAULT,192731638,09/30/2019,1270 W PEACHTREE ST NW @ATLANTA TOWERS,502,Midtown,E,33.78937,-84.3882,
AGG ASSAULT,192731777,09/30/2019,365 BETSY AVE SW,405,Florida Heights,I,33.7459,-84.45825,
AGG ASSAULT,192732137,09/30/2019,803 PRYOR ST SW,303,Mechanicsville,V,33.73304,-84.39439,
AGG ASSAULT,192731213,09/30/2019,234 FORSYTH STREET,504,Downtown,M,33.7484,-84.39685,
AGG ASSAULT,192731581,09/30/2019,1082 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68711,-84.35554,
AGG ASSAULT,192731939,09/30/2019,369 MCDANIEL ST SW,101,The Villages at Castleberry Hill,T,33.74563,-84.4066,
BURGLARY-RESIDENCE,192731090,09/30/2019,1177 MERRILL AVE SW,402,Oakland City,S,33.72888,-84.42628,
BURGLARY-RESIDENCE,192731206,09/30/2019,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
BURGLARY-RESIDENCE,192731334,09/30/2019,3464 ROXBORO RD NE,210,Buckhead Heights,B,33.84931,-84.35519,
BURGLARY-RESIDENCE,192731549,09/30/2019,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671,
BURGLARY-RESIDENCE,192731627,09/30/2019,483 PARKWAY DR NE,603,Old Fourth Ward,M,33.76743,-84.37312,
BURGLARY-RESIDENCE,192731739,09/30/2019,825 OAKLAND DR SW,402,Oakland City,S,33.73257,-84.42739,
BURGLARY-NONRES,192731200,09/30/2019,1506 HOWELL MILL RD NW,207,Berkeley Park,D,33.79592,-84.41589,
BURGLARY-RESIDENCE,192730466,09/30/2019,3201 DOWNWOOD CIR NW,201,,C,33.84133,-84.42603,
BURGLARY-RESIDENCE,192731296,09/30/2019,330 BROWNSTONES CIR NE,603,Old Fourth Ward,M,33.76576,-84.37534,
BURGLARY-RESIDENCE,192730823,09/30/2019,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593,
BURGLARY-RESIDENCE,192732106,09/30/2019,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68077,-84.4937,
BURGLARY-NONRES,192720768,09/29/2019,268 WESTMINSTER DR NE,502,Midtown,E,33.79346,-84.37152,
BURGLARY-NONRES,192720386,09/29/2019,1061 LEE ST SW,402,Oakland City,S,33.7258,-84.41957,
BURGLARY-NONRES,192721592,09/29/2019,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687,
BURGLARY-NONRES,192721784,09/29/2019,3676 BRADFORD WAY SW,414,Ben Hill,P,33.67962,-84.51445,
AGG ASSAULT,192721037,09/29/2019,3039 FORREST PARK RD SE,313,South River Gardens,Z,33.67128,-84.35702,
AGG ASSAULT,192721671,09/29/2019,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
AGG ASSAULT,192720793,09/29/2019,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968,
AGG ASSAULT,192720987,09/29/2019,2191 SARGENT PL SE,310,Lakewood,Z,33.69468,-84.37696,
AGG ASSAULT,192720134,09/29/2019,369 MCDANIEL,101,Castleberry Hill,M,33.74632,-84.40611,
AGG ASSAULT,192720179,09/29/2019,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425,
AGG ASSAULT,192721919,09/29/2019,1700 STANTON RD SW,408,,R,33.70907,-84.44364,
ROBBERY-PEDESTRIAN,192720482,09/29/2019,2101 TULA ST NW,207,,C,33.8118,-84.39331,
ROBBERY-PEDESTRIAN,192720577,09/29/2019,954 LAURELMONT DR SW,406,East Ardley Road,I,33.72994,-84.49308,
ROBBERY-PEDESTRIAN,192721597,09/29/2019,185 MONTAG CIR NE,602,Inman Park,N,33.76074,-84.36193,
ROBBERY-COMMERCIAL,192721985,09/29/2019,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999,
AUTO THEFT,192720791,09/29/2019,366 WILLIAMS ST NW,508,Downtown,M,33.76457,-84.39048,
AUTO THEFT,192712255,09/29/2019,3160 GREENBRIAR PKWY SW       ,411,Greenbriar,R,33.68593,-84.49685,
AUTO THEFT,192720523,09/29/2019,2989 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597,
AUTO THEFT,192720587,09/29/2019,315 ELMIRA PL NE,608,Candler Park,N,33.76294,-84.3466,
AUTO THEFT,192720946,09/29/2019,250 NORWOOD AVE NE,610,Kirkwood,O,33.75977,-84.32045,
AUTO THEFT,192721118,09/29/2019,2283 BAKER RD NW,109,Center Hill,J,33.7704,-84.46291,
AUTO THEFT,192721134,09/29/2019,I-285 SB EXPY NW / DONALD LEE HOLLOWELL PKWY NW,114,Bankhead/Bolton,H,33.78692,-84.49314,
AUTO THEFT,192721316,09/29/2019,SELMAN ST SE / KIRKWOOD AVE SE,606,Reynoldstown,N,33.75021,-84.35838,
AUTO THEFT,192721324,09/29/2019,175 TED TURNER DR,512,Castleberry Hill,M,33.75018,-84.39738,
AUTO THEFT,192721388,09/29/2019,1064 LENA ST NW,105,Washington Park,K,33.75641,-84.42449,
AUTO THEFT,192721847,09/29/2019,2110 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70596,-84.45841,
AUTO THEFT,192722014,09/29/2019,1345 PIEDMONT AVE NE,502,,E,33.78578,-84.37429,
LARCENY-NON VEHICLE,192720874,09/29/2019,616 DARLINGTON RD NE,211,Peachtree Park,B,33.83209,-84.36734,
LARCENY-NON VEHICLE,192721291,09/29/2019,1 AMB DRIVE,507,Castleberry Hill,M,33.75457,-84.4021,
LARCENY-NON VEHICLE,192721506,09/29/2019,1412 FOREST LAKES AVE SE,611,The Villages at East Lake,O,33.74318,-84.31378,
LARCENY-NON VEHICLE,192721706,09/29/2019,361 17TH ST NW,501,Atlantic Station,E,33.79131,-84.39855,
LARCENY-NON VEHICLE,192720993,09/29/2019,1058 RIDGE AVE SW,304,Peoplestown,V,33.72594,-84.39167,
LARCENY-NON VEHICLE,192721246,09/29/2019,3500 PEACHTREE ROAD,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,192721647,09/29/2019,190 MARIETTA ST,507,Downtown,M,33.75757,-84.39487,
LARCENY-NON VEHICLE,192721661,09/29/2019,428 PONCE DE LEON AVE NE,614,Midtown,E,33.77333,-84.37336,
LARCENY-FROM VEHICLE,192720827,09/29/2019,670 ORA AVE SE,612,East Atlanta,W,33.73583,-84.33099,
LARCENY-FROM VEHICLE,192721495,09/29/2019,I-20 WB EXPY NW / I-285 NB EXPY NW,112,Collier Heights,I,33.76476,-84.49282,
LARCENY-NON VEHICLE,192720598,09/29/2019,680 DALLAS ST NE @ FOURTH WARD PARK,603,Old Fourth Ward,M,33.76722,-84.36627,
LARCENY-NON VEHICLE,192720896,09/29/2019,320 8TH ST NE,503,Midtown,E,33.77959,-84.37676,
LARCENY-NON VEHICLE,192721059,09/29/2019,107 PEARL ST SE,606,Cabbagetown,N,33.75169,-84.36239,
LARCENY-NON VEHICLE,192721954,09/29/2019,1925 MONROE DR NE,212,Piedmont Heights,F,33.80856,-84.37506,
LARCENY-FROM VEHICLE,192720291,09/29/2019,794 JUNIPER ST NE,505,Midtown,E,33.7762,-84.38319,
LARCENY-FROM VEHICLE,192720294,09/29/2019,426 TODD ST SE ,604,Sweet Auburn,M,33.75183,-84.37294,
LARCENY-FROM VEHICLE,192720296,09/29/2019,W PEACHTREE ST NE / 6TH ST NE,505,Midtown,E,33.77754,-84.3873,
LARCENY-FROM VEHICLE,192720350,09/29/2019,30 COURTLAND ST SE,510,Downtown,M,33.75352,-84.38448,
LARCENY-FROM VEHICLE,192720456,09/29/2019,3918 KENNER DR SW,407,Adamsville,H,33.75542,-84.50912,
LARCENY-FROM VEHICLE,192720457,09/29/2019,1080 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436,
LARCENY-FROM VEHICLE,192720594,09/29/2019,2075 CALLAWAY CT NW,103,Whittier Mill Village,D,33.81283,-84.47837,
LARCENY-FROM VEHICLE,192720614,09/29/2019,259 BOULDER PARK LN SW,407,Adamsville,H,33.75179,-84.50377,
LARCENY-FROM VEHICLE,192720779,09/29/2019,1325 GLENWOOD AVE SE,612,East Atlanta,W,33.73983,-84.34423,
LARCENY-FROM VEHICLE,192720845,09/29/2019,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696,
LARCENY-FROM VEHICLE,192720852,09/29/2019,666 TIMM VALLEY RD NE,211,Peachtree Park,B,33.8367,-84.36347,
LARCENY-FROM VEHICLE,192721001,09/29/2019,815 HARTFORD PL SW,301,Capitol View,X,33.72137,-84.41461,
LARCENY-FROM VEHICLE,192721011,09/29/2019,1172 FIELDS DR NW,112,Collier Heights,I,33.78145,-84.48313,
LARCENY-FROM VEHICLE,192721051,09/29/2019,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805,
LARCENY-FROM VEHICLE,192721087,09/29/2019,1138 PEACHTREE ST NE,503,Midtown,E,33.78559,-84.38365,
LARCENY-FROM VEHICLE,192721129,09/29/2019,761 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82559,-84.3622,
LARCENY-FROM VEHICLE,192721133,09/29/2019,638 MARIETTA ST NW,507,Downtown,M,33.7702,-84.39943,
LARCENY-FROM VEHICLE,192721147,09/29/2019,   130 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75969,-84.38606,
LARCENY-FROM VEHICLE,192721286,09/29/2019,534 FOUNDRY ST NW,102,Vine City,L,33.75903,-84.40495,
LARCENY-FROM VEHICLE,192721345,09/29/2019,1077 JUNIPER ST NE,503,Midtown,E,33.78405,-84.382,
LARCENY-FROM VEHICLE,192721396,09/29/2019,893 PEACHTREE ST NE ,505,Midtown,E,33.77901,-84.38403,
LARCENY-FROM VEHICLE,192721411,09/29/2019,982 MURPHY AVE SW,301,Adair Park,V,33.72793,-84.41607,
LARCENY-FROM VEHICLE,192721574,09/29/2019,349 DECATUR STREET,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,192721617,09/29/2019,1132 PEACHTREE STREET,503,Midtown,E,33.78561,-84.3831,
LARCENY-FROM VEHICLE,192721823,09/29/2019,650 PONCE DE LEON AVE NE @WHOLE FOODS - PONCE,614,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,192721881,09/29/2019,990 BRADY AVE NW,501,Home Park,E,33.78225,-84.41391,
LARCENY-FROM VEHICLE,192721896,09/29/2019,3350 PEACHTREE RD NE,208,North Buckhead,B,33.84792,-84.36849,
LARCENY-FROM VEHICLE,192722061,09/29/2019,11TH ST NE / PEACHTREE ST NE,503,Midtown,E,33.78305,-84.38387,
LARCENY-NON VEHICLE,192720935,09/29/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192721057,09/29/2019,1695 NORTHSIDE DR NW,207,Loring Heights,E,33.80107,-84.40742,
LARCENY-NON VEHICLE,192721499,09/29/2019,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-NON VEHICLE,192721958,09/29/2019,235 PEACHTREE ST NE @ATL GAS LIGHT TOWER,509,Downtown,M,33.76044,-84.38702,
LARCENY-NON VEHICLE,192710290,09/28/2019,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
LARCENY-NON VEHICLE,192710746,09/28/2019,230 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68012,-84.39573,
LARCENY-NON VEHICLE,192710868,09/28/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,192710930,09/28/2019,2 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.75491,-84.41773,
LARCENY-NON VEHICLE,192711049,09/28/2019,2251 MARIETTA BLVD NW,201,,C,33.81831,-84.44881,
LARCENY-NON VEHICLE,192711138,09/28/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,192711152,09/28/2019,3500 MARTIN L KING JR DR SW,407,Adamsville,H,33.75735,-84.50282,
LARCENY-NON VEHICLE,192711259,09/28/2019,3 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75459,-84.41766,
LARCENY-NON VEHICLE,192711274,09/28/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192711350,09/28/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192711351,09/28/2019,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,192711980,09/28/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,192712104,09/28/2019,2020 BOLTON RD NW,103,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,192702411,09/28/2019,3335 MARTIN L KING JR DR NW,111,Adamsville,H,33.7551,-84.49652,
LARCENY-FROM VEHICLE,192710380,09/28/2019,1739 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80748,-84.36519,
LARCENY-FROM VEHICLE,192710503,09/28/2019,396 PIEDMONT AVE NE,509,Downtown,M,33.76491,-84.3826,
LARCENY-FROM VEHICLE,192710521,09/28/2019,3460 KINGSBORO RD NE,210,Buckhead Heights,B,33.85,-84.35797,
LARCENY-FROM VEHICLE,192710522,09/28/2019,43 3RD ST NW,505,Midtown,E,33.77393,-84.38883,
LARCENY-FROM VEHICLE,192710565,09/28/2019,65 E LAKE DR SE,611,East Lake,O,33.75001,-84.30169,
LARCENY-FROM VEHICLE,192710614,09/28/2019,1739 JOBETH AVE SE,612,East Atlanta,W,33.73247,-84.3308,
LARCENY-FROM VEHICLE,192710646,09/28/2019,987 COLLIER RD NW,204,,C,33.81018,-84.42024,
LARCENY-FROM VEHICLE,192710787,09/28/2019,215 NORTH AVE NE,603,Old Fourth Ward,M,33.77117,-84.38025,
LARCENY-FROM VEHICLE,192710795,09/28/2019,1639 MIFFLIN PL NE,613,Morningside/Lenox Park,F,33.79964,-84.35701,
LARCENY-FROM VEHICLE,192710801,09/28/2019,370 NORTHSIDE DR NW,506,English Avenue,L,33.76527,-84.40498,
LARCENY-FROM VEHICLE,192710836,09/28/2019,699 WINDSOR ST SW,303,Mechanicsville,V,33.73578,-84.39853,
LARCENY-FROM VEHICLE,192710840,09/28/2019,204 WALKER ST SW,507,Castleberry Hill,M,33.74895,-84.40173,
LARCENY-FROM VEHICLE,192710893,09/28/2019,77 12TH ST NE,503,Midtown,E,33.78424,-84.38496,
LARCENY-FROM VEHICLE,192710935,09/28/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-FROM VEHICLE,192710947,09/28/2019,140 MILTON AVE SW,101,Atlanta University Center,T,33.75063,-84.41433,
LARCENY-FROM VEHICLE,192711005,09/28/2019,721 KIRKWOOD AVE SE,606,Cabbagetown,N,33.75015,-84.36364,
LARCENY-FROM VEHICLE,192711204,09/28/2019,660 LONGWOOD DR NW,205,Springlake,C,33.81689,-84.40975,
LARCENY-FROM VEHICLE,192711310,09/28/2019,95 8TH ST NW,503,Midtown,E,33.78007,-84.39002,
LARCENY-FROM VEHICLE,192711396,09/28/2019,664 11TH ST NW,501,Home Park,E,33.78269,-84.40878,
LARCENY-FROM VEHICLE,192711484,09/28/2019,2410 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82162,-84.37153,
LARCENY-FROM VEHICLE,192711563,09/28/2019,420 14TH ST NW,501,Home Park,E,33.78593,-84.40086,
LARCENY-FROM VEHICLE,192711630,09/28/2019,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77296,-84.36504,
LARCENY-FROM VEHICLE,192711643,09/28/2019,300 W PEACHTREE ST NW,508,Downtown,M,33.76269,-84.38765,
LARCENY-FROM VEHICLE,192712066,09/28/2019,267 MARIETTA ST NW,508,Downtown,M,33.76071,-84.39469,
LARCENY-FROM VEHICLE,192712221,09/28/2019,90 MARTIN L KING JR DR SW,512,Downtown,M,33.75124,-84.39086,
LARCENY-FROM VEHICLE,192712338,09/28/2019,2 ELLIS ST NE,510,Downtown,M,33.75843,-84.38761,
LARCENY-FROM VEHICLE,192712423,09/28/2019,54 WILLIAM H BORDERS DR SE,604,Sweet Auburn,M,33.75257,-84.37529,
LARCENY-FROM VEHICLE,192712392,09/28/2019,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79009,-84.44969,
LARCENY-NON VEHICLE,192711422,09/28/2019,808 HARTFORD PL SW,301,Capitol View,X,33.721,-84.41434,
LARCENY-NON VEHICLE,192711460,09/28/2019,165 COURTLAND ST NE,510,Downtown,M,33.75892,-84.3841,
LARCENY-NON VEHICLE,192711569,09/28/2019,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
LARCENY-NON VEHICLE,192711038,09/28/2019,1510 WELLSWOOD DR SE,607,Custer/McDonough/Guice,W,33.71327,-84.35655,
LARCENY-NON VEHICLE,192711292,09/28/2019,3182 ROSWELL RD NW,206,South Tuxedo Park,B,33.84215,-84.37968,
LARCENY-NON VEHICLE,192711314,09/28/2019,2450 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82279,-84.36773,
LARCENY-NON VEHICLE,192711731,09/28/2019,1379 BENTEEN WAY SE,607,Benteen Park,W,33.71782,-84.36695,
LARCENY-NON VEHICLE,192712446,09/28/2019,10TH ST NE / PIEDMONT AVE NE,503,Midtown,E,33.78178,-84.38047,
LARCENY-NON VEHICLE,192712450,09/28/2019,400 PARK DR NE,502,,E,33.78645,-84.37163,
LARCENY-NON VEHICLE,192712474,09/28/2019,343 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.74569,-84.41786,
AUTO THEFT,192710101,09/28/2019,88 PEACHTREE PL NE,503,Midtown,E,33.78086,-84.38477,
AUTO THEFT,192711084,09/28/2019,I-20 WB EXPY SW / WINDSOR ST SW,303,Downtown,M,33.74514,-84.39791,
AUTO THEFT,192711194,09/28/2019,265 PEACHTREE ST NE @HYATT REGENCY HOTEL,509,Downtown,M,33.76152,-84.38672,
AUTO THEFT,192711842,09/28/2019,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
AUTO THEFT,192712259,09/28/2019,160 PONCE DE LEON AVE NE,505,Midtown,E,33.77282,-84.38211,
AUTO THEFT,192712452,09/28/2019,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
