UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,192122161,07/31/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192122317,07/31/2019,1001 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,192122409,07/31/2019,1892 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80673,-84.41316,
LARCENY-NON VEHICLE,192120636,07/31/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-NON VEHICLE,192120398,07/31/2019,867 PEACHTREE ST NE,505,Midtown,E,33.77829,-84.38421,
LARCENY-NON VEHICLE,192120577,07/31/2019,54 PEACHTREE PARK DR NE,207,,E,33.81296,-84.39083,
LARCENY-NON VEHICLE,192120804,07/31/2019,171 MATHEWSON PL SW,104,Mozley Park,K,33.75049,-84.43643,
LARCENY-NON VEHICLE,192120917,07/31/2019,1170 MCDANIEL ST SW,302,Pittsburgh,V,33.72307,-84.40146,
LARCENY-NON VEHICLE,192121231,07/31/2019,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278,
LARCENY-NON VEHICLE,192121917,07/31/2019,112 COURTLAND ST NE,510,Downtown,M,33.75756,-84.38434,
LARCENY-NON VEHICLE,192122031,07/31/2019,210 PEACHTREE ST NW,508,Downtown,M,33.75946,-84.38769,
LARCENY-NON VEHICLE,192122483,07/31/2019,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,192120253,07/31/2019,563 LAWTON ST SW,401,West End,T,33.73975,-84.42373,
LARCENY-NON VEHICLE,192120707,07/31/2019,1692 SANDTOWN RD SW,408,Venetian Hills,S,33.71677,-84.44399,
LARCENY-NON VEHICLE,192120833,07/31/2019,102 CONE ST NW,508,Downtown,M,33.7578,-84.39085,
LARCENY-NON VEHICLE,192120914,07/31/2019,1698 EVANS DR SW,306,Sylvan Hills,X,33.70869,-84.42367,
LARCENY-NON VEHICLE,192121384,07/31/2019,2701 BURTON RD NW,111,Westhaven,I,33.75596,-84.47708,
LARCENY-NON VEHICLE,192121689,07/31/2019,1929 PEACHTREE RD NE,207,Brookwood Hills,E,33.8077,-84.39362,
LARCENY-NON VEHICLE,192121773,07/31/2019,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
LARCENY-NON VEHICLE,192121807,07/31/2019,1220 GRAYMONT DR SW,403,Venetian Hills,S,33.72188,-84.43626,
LARCENY-NON VEHICLE,192121874,07/31/2019,2060 ALISON CT SW,410,Campbellton Road,R,33.70024,-84.45531,
LARCENY-NON VEHICLE,192121898,07/31/2019,91 PEACHTREE ST NW,511,Downtown,M,33.75711,-84.39504,
LARCENY-NON VEHICLE,192122290,07/31/2019,1 STATE FARM DR NW,507,Downtown,M,33.75772,-84.3972,
AUTO THEFT,192120013,07/31/2019,3090 CAMPBELLTON RD SW,409,Southwest,R,33.69338,-84.48903,
AUTO THEFT,192120115,07/31/2019,530 E PACES FERRY RD NE,206,Buckhead Village,B,33.83873,-84.37044,
AUTO THEFT,192120383,07/31/2019,854 ROSEDALE RD NE,601,Virginia Highland,F,33.77723,-84.34737,
AUTO THEFT,192120579,07/31/2019,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
AUTO THEFT,192121504,07/31/2019,855 METROPOLITAN PKWY SW,301,Adair Park,V,33.7316,-84.40837,
AUTO THEFT,192122428,07/31/2019,181 PEACHTREE ST NE @RITZ,510,Downtown,M,33.75861,-84.3872,
AUTO THEFT,192122493,07/31/2019,1384 WEST AVE NW,106,Grove Park,J,33.76583,-84.43229,
AUTO THEFT,192122533,07/31/2019,850 OAK ST SW ,401,West End,T,33.74053,-84.41671,
AUTO THEFT,192122567,07/31/2019,415 MEMORIAL DR SE,605,Grant Park,W,33.74652,-84.37423,
ROBBERY-RESIDENCE,192121041,07/31/2019,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
ROBBERY-RESIDENCE,192121830,07/31/2019,217 16TH ST NW,501,Atlantic Station,E,33.79019,-84.39543,
AGG ASSAULT,192120197,07/31/2019,1240 CHATTAHOOCHEE AVE NW,103,Blandtown,D,33.8009,-84.42858,
AGG ASSAULT,192120384,07/31/2019,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417,
AGG ASSAULT,192122296,07/31/2019,600 MAGNOLIA ST ,102,Vine City,L,33.7579,-84.40715,
AGG ASSAULT,192121127,07/31/2019,1306 THURGOOD ST SW,104,Mozley Park,K,33.75262,-84.43027,
AGG ASSAULT,192122491,07/31/2019,1425 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76364,-84.43461,
BURGLARY-RESIDENCE,192120982,07/31/2019,3450 ROXBORO RD NE,210,Buckhead Heights,B,33.84891,-84.35416,
BURGLARY-RESIDENCE,192121175,07/31/2019,941 OAK ST SW,401,West End,T,33.73984,-84.41891,
BURGLARY-RESIDENCE,192121314,07/31/2019,850 FULTON TER SE,606,Reynoldstown,N,33.74908,-84.35955,
BURGLARY-RESIDENCE,192121348,07/31/2019,3450 ROXBORO RD NE,210,Buckhead Heights,B,33.84891,-84.35416,
BURGLARY-RESIDENCE,192121746,07/31/2019,1591 JONESBORO RD SE,305,South Atlanta,Y,33.70911,-84.38139,
BURGLARY-RESIDENCE,192121776,07/31/2019,2026 LATHROP ST SE,308,Thomasville Heights,Z,33.69939,-84.35983,
BURGLARY-RESIDENCE,192121825,07/31/2019,390 17TH ST NW,501,Atlantic Station,E,33.7902,-84.4003,
BURGLARY-RESIDENCE,192122382,07/31/2019,1136 MORELAND DR SE,607,Custer/McDonough/Guice,W,33.70919,-84.35322,
BURGLARY-NONRES,192110826,07/30/2019,1820 MARIETTA BLVD NW,103,Hills Park,D,33.80431,-84.43779,
BURGLARY-RESIDENCE,192102149,07/30/2019,565 GREENSFERRY AVE SW,101,The Villages at Castleberry Hill,T,33.74651,-84.40675,
BURGLARY-RESIDENCE,192110918,07/30/2019,3071 MIDDLETON RD NW,111,,I,33.75276,-84.48994,
BURGLARY-RESIDENCE,192111347,07/30/2019,501 STOVALL ST SE,606,Ormewood Park,W,33.74051,-84.35461,
BURGLARY-RESIDENCE,192111948,07/30/2019,1286 WYLIE ST SE,609,Edgewood,O,33.75193,-84.34552,
BURGLARY-RESIDENCE,192112042,07/30/2019,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403,
BURGLARY-NONRES,192110204,07/30/2019,54 BROAD ST NW,508,Downtown,M,33.7556,-84.38972,
BURGLARY-NONRES,192110537,07/30/2019,3000 STONE HOGAN CONN SW @GREENBRIAR COMMONS,411,Greenbriar,R,33.67218,-84.49455,
BURGLARY-RESIDENCE,192112330,07/30/2019,1185 COLLIER RD NW @GEORGIAN HILLS APTS,204,,C,33.81265,-84.42465,
BURGLARY-RESIDENCE,192110402,07/30/2019,316 SKIPPER PL NW,112,Collier Heights,I,33.78067,-84.49055,
BURGLARY-RESIDENCE,192110565,07/30/2019,1993 BENT CREEK WAY SW,410,Campbellton Road,R,33.70084,-84.46568,
BURGLARY-RESIDENCE,192110942,07/30/2019,3104 DELMAR LN NW,111,,I,33.75549,-84.48888,
BURGLARY-RESIDENCE,192111294,07/30/2019,1512 MCPHERSON AVE SE,612,East Atlanta,W,33.74416,-84.33811,
BURGLARY-RESIDENCE,192111723,07/30/2019,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299,
BURGLARY-RESIDENCE,192112061,07/30/2019,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156,
AGG ASSAULT,192110384,07/30/2019,3657 MARTIN L KING JR DR NW,111,Adamsville,H,33.7622,-84.50813,
AGG ASSAULT,192110351,07/30/2019,456 E ONTARIO AVE SW,404,Westview,T,33.74274,-84.43792,
AGG ASSAULT,192111123,07/30/2019,920 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70843,-84.35936,
ROBBERY-RESIDENCE,192102056,07/30/2019,2909 CAMPBELLTON RD,409,Southwest,R,33.69869,-84.48265,
ROBBERY-RESIDENCE,192112149,07/30/2019,2453 CORONET WAY NW,201,,C,33.8209,-84.44958,
ROBBERY-PEDESTRIAN,192110238,07/30/2019,2891 DIANA DR SW,311,Hammond Park,X,33.67612,-84.41202,
ROBBERY-PEDESTRIAN,192112536,07/30/2019,400 HILLSIDE VILLAGE DR SE,611,The Villages at East Lake,O,33.74074,-84.31648,
ROBBERY-COMMERCIAL,192111299,07/30/2019,144 MORELAND AVE NE,606,Reynoldstown,N,33.75736,-84.3496,
ROBBERY-COMMERCIAL,192111348,07/30/2019,597 CASCADE AVE SW,404,Westview,T,33.73871,-84.43425,
AUTO THEFT,192102065,07/30/2019,1184 SPRING ST NW,502,Midtown,E,33.78697,-84.38959,
AUTO THEFT,192110059,07/30/2019,516 LEE ST SW,401,West End,T,33.74087,-84.41346,
AUTO THEFT,192110343,07/30/2019,1959 LAKEWOOD AVE SE,307,South Atlanta,Y,33.71144,-84.38114,
AUTO THEFT,192110574,07/30/2019,3200 LENOX RD NE,210,Pine Hills,B,33.84293,-84.35825,
AUTO THEFT,192112464,07/30/2019,71 ARCADIA CIR NW,105,Hunter Hills,K,33.75732,-84.42832,
LARCENY-NON VEHICLE,192110067,07/30/2019,1125 DOLPHIN DR SW,406,Cascade Avenue/Road,S,33.72405,-84.46186,
LARCENY-NON VEHICLE,192110296,07/30/2019,212 HARWELL PL NW,112,Collier Heights,I,33.78074,-84.49253,
LARCENY-NON VEHICLE,192110451,07/30/2019,117 FORSYTH ST SW,512,Downtown,M,33.75148,-84.39458,
LARCENY-NON VEHICLE,192110485,07/30/2019,2286 BROWNS MILL RD SE,310,Lakewood,Z,33.69051,-84.37364,
LARCENY-NON VEHICLE,192110629,07/30/2019,721 JONES AVE NW,506,English Avenue,L,33.76451,-84.41101,
LARCENY-NON VEHICLE,192110820,07/30/2019,2836 SPRINGDALE RD SW,311,Hammond Park,X,33.67742,-84.41494,
LARCENY-NON VEHICLE,192111130,07/30/2019,3536 JONESBORO RD SE,313,South River Gardens,Z,33.65826,-84.37048,
LARCENY-NON VEHICLE,192111148,07/30/2019,203 HARWELL PL NW,112,Collier Heights,I,33.7809,-84.49374,
LARCENY-NON VEHICLE,192111706,07/30/2019,100 ALABAMA ST SW,511,Downtown,M,33.75289,-84.39098,
LARCENY-NON VEHICLE,192112209,07/30/2019,692 MYRTLE ST NE,505,Midtown,E,33.77352,-84.38054,
LARCENY-NON VEHICLE,192110489,07/30/2019,75 14TH ST NE,503,Midtown,E,33.78656,-84.38548,
LARCENY-NON VEHICLE,192110986,07/30/2019,2035 PEACHTREE RD,207,,E,33.81061,-84.39037,
LARCENY-NON VEHICLE,192111370,07/30/2019,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84969,-84.36617,
LARCENY-NON VEHICLE,192111776,07/30/2019,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-NON VEHICLE,192112075,07/30/2019,232 FORSYTH ST SW @GREYHOUND STATION,512,Downtown,M,33.74852,-84.39636,
ROBBERY-PEDESTRIAN,192111007,07/30/2019,4010 RIVERCHESS DR SW,414,Ben Hill,P,33.67559,-84.522,
LARCENY-FROM VEHICLE,192111624,07/30/2019,303 SKIPPER PL NW,112,Collier Heights,I,33.78178,-84.49121,
LARCENY-FROM VEHICLE,192111830,07/30/2019,40 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67285,-84.38729,
LARCENY-NON VEHICLE,192110413,07/30/2019,905 MEMORIAL DR SE,606,Reynoldstown,N,33.74579,-84.35728,
LARCENY-NON VEHICLE,192111241,07/30/2019,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,192111424,07/30/2019,3535 PEACHTREE RD NE @TARGET - PEACHTREE,210,Lenox,B,33.85182,-84.3595,
LARCENY-NON VEHICLE,192111677,07/30/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,192111761,07/30/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,192112111,07/30/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,192110004,07/30/2019,1300 MCLENDON AVE NE,608,Candler Park,N,33.76515,-84.34501,
LARCENY-FROM VEHICLE,192110010,07/30/2019,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051,
LARCENY-FROM VEHICLE,192110027,07/30/2019,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295,
LARCENY-FROM VEHICLE,192110083,07/30/2019,3670 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.655,-84.50859,
LARCENY-FROM VEHICLE,192110110,07/30/2019,650 PONCE DE LEON AVE NE @HOME DEPOT,614,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,192110190,07/30/2019,3880 N STRATFORD RD,209,North Buckhead,B,33.86055,-84.3655,
LARCENY-FROM VEHICLE,192110197,07/30/2019,2429 BOLTON RD NW,103,Bolton,D,33.82065,-84.45537,
LARCENY-FROM VEHICLE,192110234,07/30/2019,930 SPRING ST NW,503,Midtown,E,33.7801,-84.38942,
LARCENY-FROM VEHICLE,192110610,07/30/2019,275 BEVERLY RD NE,502,Ansley Park,E,33.79649,-84.37821,
LARCENY-FROM VEHICLE,192110631,07/30/2019,1382 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.73901,-84.43401,
LARCENY-FROM VEHICLE,192110762,07/30/2019,2762 7TH ST SW,311,Hammond Park,X,33.67956,-84.40297,
LARCENY-FROM VEHICLE,192111063,07/30/2019,136 W WESLEY RD NW,206,Peachtree Heights West,B,33.82813,-84.39199,
LARCENY-FROM VEHICLE,192111325,07/30/2019,1010 DUNNING ST SE,304,Peoplestown,V,33.72696,-84.38688,
LARCENY-FROM VEHICLE,192111702,07/30/2019,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
LARCENY-FROM VEHICLE,192111901,07/30/2019,322 DECATUR ST SE,604,Sweet Auburn,M,33.74997,-84.3786,
LARCENY-FROM VEHICLE,192111939,07/30/2019,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482,
LARCENY-FROM VEHICLE,192112114,07/30/2019,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782,
LARCENY-FROM VEHICLE,192112313,07/30/2019,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574,
LARCENY-FROM VEHICLE,192112315,07/30/2019,1784 PEACHTREE ST NW,207,Ardmore,E,33.80334,-84.39351,
LARCENY-FROM VEHICLE,192112341,07/30/2019,591 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75398,-84.36804,
LARCENY-FROM VEHICLE,192112438,07/30/2019,878 WOODROW ST SW,301,Oakland City,S,33.72414,-84.41626,
LARCENY-FROM VEHICLE,192112499,07/30/2019,579 N HIGHLAND AVE,602,Poncey-Highland,N,33.77082,-84.35274,
LARCENY-FROM VEHICLE,192112504,07/30/2019,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442,
LARCENY-FROM VEHICLE,192100022,07/29/2019,1842 CHESHIRE BRIDGE RD NE,212,Morningside/Lenox Park,F,33.80991,-84.3625,
LARCENY-FROM VEHICLE,192100214,07/29/2019,800 WOODROW ST SW,301,Oakland City,S,33.72333,-84.41447,
LARCENY-FROM VEHICLE,192100392,07/29/2019,903 HUFF RD NW,103,Blandtown,D,33.78862,-84.41725,
LARCENY-FROM VEHICLE,192100399,07/29/2019,1150 WYLAND DR SW,403,Oakland City,S,33.72332,-84.43072,
LARCENY-FROM VEHICLE,192100500,07/29/2019,1465 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80787,-84.43494,
LARCENY-FROM VEHICLE,192100551,07/29/2019,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,113,Brookview Heights,G,33.78652,-84.49013,
LARCENY-FROM VEHICLE,192100562,07/29/2019,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65738,-84.51309,
LARCENY-FROM VEHICLE,192100582,07/29/2019,94 PEACHTREE CENTER AVE NE ,510,Downtown,M,33.757,-84.38621,
LARCENY-FROM VEHICLE,192100594,07/29/2019,3615 STONE RD SW,414,Ben Hill Forest,P,33.67856,-84.50596,
LARCENY-FROM VEHICLE,192100649,07/29/2019,684 JOHN WESLEY DOBBS AVE NE @BELTLINE BUSINESS,604,Old Fourth Ward,M,33.7598,-84.36443,
LARCENY-FROM VEHICLE,192100660,07/29/2019,2161 ESSEX AVE SW,409,Adams Park,R,33.7185,-84.45913,
LARCENY-FROM VEHICLE,192100719,07/29/2019,425 HILLSIDE DR SW,301,Capitol View Manor,X,33.71765,-84.40133,
LARCENY-FROM VEHICLE,192100867,07/29/2019,1390 NORTHSIDE DR NW,207,Berkeley Park,D,33.79259,-84.40878,
LARCENY-FROM VEHICLE,192100928,07/29/2019,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,192101216,07/29/2019,4279 ROSWELL RD NE @PUBLIX - ROSWELL,209,North Buckhead,B,33.87121,-84.37931,
LARCENY-FROM VEHICLE,192101220,07/29/2019,123 MARIETTA ST NW,508,Downtown,M,33.75767,-84.39266,
LARCENY-FROM VEHICLE,192101221,07/29/2019,19  E LAKE DR SE,611,East Lake,O,33.75093,-84.30173,
LARCENY-FROM VEHICLE,192101229,07/29/2019,285 MARIETTA ST NW,508,Downtown,M,33.76097,-84.3951,
LARCENY-FROM VEHICLE,192101304,07/29/2019,888 JUNIPER ST NE,505,Midtown,E,33.77889,-84.3828,
LARCENY-FROM VEHICLE,192101314,07/29/2019,1196 ARLINGTON AVE SW,403,Oakland City,S,33.72524,-84.42708,
LARCENY-FROM VEHICLE,192101330,07/29/2019,757 CHARLES ALLEN DR NE,614,Midtown,E,33.77521,-84.37255,
LARCENY-FROM VEHICLE,192101437,07/29/2019,3193 HOWELL MILL RD NW,201,,C,33.84222,-84.42767,
LARCENY-FROM VEHICLE,192101470,07/29/2019,575 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77313,-84.36818,
LARCENY-FROM VEHICLE,192101667,07/29/2019,77 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84064,-84.38193,
LARCENY-FROM VEHICLE,192101695,07/29/2019,735 PIEDMONT AVE NE,505,Midtown,E,33.77456,-84.38122,
LARCENY-FROM VEHICLE,192101727,07/29/2019,857 COLLIER RD NW,205,Wildwood (NPU-C),C,33.81036,-84.41606,
LARCENY-FROM VEHICLE,192101779,07/29/2019,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575,
LARCENY-FROM VEHICLE,192101796,07/29/2019,3802 ROSWELL RD NE,209,East Chastain Park,B,33.85865,-84.38102,
LARCENY-FROM VEHICLE,192101843,07/29/2019,909 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77347,-84.35767,
LARCENY-FROM VEHICLE,192102020,07/29/2019,939 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77351,-84.35663,
LARCENY-FROM VEHICLE,192102044,07/29/2019,25 ELLIS ST NE,510,Downtown,M,33.75833,-84.3867,
LARCENY-FROM VEHICLE,192102050,07/29/2019,1401 N HIGHLAND AVE NE,613,Morningside/Lenox Park,F,33.79253,-84.35214,
LARCENY-FROM VEHICLE,192102058,07/29/2019,1812 PEACHTREE ST NW,207,Ardmore,E,33.80426,-84.39375,
LARCENY-FROM VEHICLE,192102084,07/29/2019,1332  PEACHTREE ST NE,503,Midtown,E,33.78545,-84.38299,
LARCENY-NON VEHICLE,192100393,07/29/2019,1401 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71609,-84.34985,
LARCENY-NON VEHICLE,192100818,07/29/2019,2325 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81866,-84.34906,
LARCENY-NON VEHICLE,192100993,07/29/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192100994,07/29/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192101004,07/29/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,192101171,07/29/2019,1521 PEACHTREE ST,502,Midtown,E,33.79607,-84.38745,
LARCENY-NON VEHICLE,192101389,07/29/2019,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,614,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,192101714,07/29/2019,1297 JONESBORO RD SE,305,South Atlanta,Y,33.71904,-84.38515,
LARCENY-NON VEHICLE,192101741,07/29/2019,3330 PIEDMONT RD NE @Multiple,208,Buckhead Forest,B,33.84564,-84.37462,
LARCENY-NON VEHICLE,192101870,07/29/2019,1790 HOWELL MILL RD NW,204,Underwood Hills,D,33.80352,-84.41455,
LARCENY-NON VEHICLE,192102055,07/29/2019,264 MEMORIAL DR SE,605,Oakland,W,33.74712,-84.37896,
LARCENY-FROM VEHICLE,192100365,07/29/2019,2729 RIDGEMORE RD NW,201,Ridgewood Heights,C,33.82912,-84.4454,
LARCENY-FROM VEHICLE,192100539,07/29/2019,3600 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65667,-84.37407,
LARCENY-FROM VEHICLE,192100990,07/29/2019,250 AMAL DR SW,307,Betmar LaVilla,Y,33.70588,-84.39604,
LARCENY-NON VEHICLE,192100191,07/29/2019,879 HOBSON ST SW,302,Pittsburgh,V,33.73107,-84.40626,
LARCENY-NON VEHICLE,192100459,07/29/2019,3495 PIEDMONT RD NE,208,North Buckhead,B,33.85204,-84.37576,
LARCENY-NON VEHICLE,192100688,07/29/2019,1021 HARWELL RD NW,112,Collier Heights,I,33.7823,-84.49283,
