UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,191441578,05/24/2019,600 PONCE DE LEON AVE NE,614,Midtown,E,33.77376,-84.36722,
LARCENY-FROM VEHICLE,191441822,05/24/2019,120 OZONE ST SW,101,Atlanta University Center,T,33.75145,-84.41635,
LARCENY-FROM VEHICLE,191441858,05/24/2019,4012 PEACHTREE DUNWOODY RD NE,209,North Buckhead,B,33.86463,-84.35889,
LARCENY-FROM VEHICLE,191441913,05/24/2019,77 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84064,-84.38193,
LARCENY-FROM VEHICLE,191442077,05/24/2019,1814 PEACHTREE ST NW,207,Ardmore,E,33.80444,-84.39382,
LARCENY-FROM VEHICLE,191442151,05/24/2019,225 BAKER ST NW ,508,Downtown,M,33.76274,-84.39443,
LARCENY-FROM VEHICLE,191442186,05/24/2019,518 MAIN ST NE,211,Lindbergh/Morosgo,B,33.82268,-84.37027,
LARCENY-FROM VEHICLE,191442189,05/24/2019,447 MORELAND AVE NE,608,Candler Park,N,33.76653,-84.34889,
LARCENY-FROM VEHICLE,191442201,05/24/2019,90 LUCKIE ST NW,508,Downtown,M,33.75717,-84.38907,
LARCENY-FROM VEHICLE,191442264,05/24/2019,205 CAMDEN RD NE,207,Brookwood Hills,E,33.80865,-84.38708,
LARCENY-FROM VEHICLE,191442287,05/24/2019,99 KROG ST NE,602,Inman Park,N,33.75667,-84.3639,
LARCENY-FROM VEHICLE,191442301,05/24/2019,3340 PEACHTREE RD NE ,208,North Buckhead,B,33.84743,-84.37089,
LARCENY-FROM VEHICLE,191442338,05/24/2019,964 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73773,-84.41962,
LARCENY-FROM VEHICLE,191442464,05/24/2019,290 ELIZABETH ST NE,602,Inman Park,N,33.76234,-84.35807,
LARCENY-FROM VEHICLE,191442532,05/24/2019,764 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-NON VEHICLE,191441323,05/24/2019,845 PENN AVE NE,505,Midtown,E,33.77772,-84.37826,
LARCENY-FROM VEHICLE,191441019,05/24/2019,800 CHEROKEE AVE SE @ATLANTA ZOO,605,Grant Park,W,33.7338,-84.37184,
LARCENY-NON VEHICLE,191441118,05/24/2019,609 VIRGINIA AVE NE @TROLLEY SQUARE,601,Virginia Highland,F,33.7813,-84.36584,
LARCENY-NON VEHICLE,191441981,05/24/2019,1412 GRAHAM ST SW,301,Capitol View,X,33.71635,-84.41586,
LARCENY-NON VEHICLE,191441139,05/24/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191441148,05/24/2019,835 MARTIN LUTHER KING JR DR NW ,102,Vine City,L,33.75504,-84.41457,
LARCENY-NON VEHICLE,191441484,05/24/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191441573,05/24/2019,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,191441664,05/24/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191441835,05/24/2019,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191441840,05/24/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191441861,05/24/2019,2178 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70514,-84.45947,
LARCENY-NON VEHICLE,191442006,05/24/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191431049,05/23/2019,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,191431159,05/23/2019,2539 PIEDMONT RD NE @TARGET ,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-NON VEHICLE,191431376,05/23/2019,535 LEE ST SW,401,West End,T,33.74042,-84.41435,
LARCENY-NON VEHICLE,191431415,05/23/2019,3393 PEACHTREE RD NE @LENOX SQUARE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191431615,05/23/2019,1270 WEST PEAHTREE ST NW,503,Midtown,E,33.78937,-84.3882,
LARCENY-NON VEHICLE,191431737,05/23/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191431914,05/23/2019,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225,
LARCENY-NON VEHICLE,191431924,05/23/2019,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
LARCENY-NON VEHICLE,191432304,05/23/2019,486 PONCE DE LEON AVE NE,614,Midtown,E,33.77379,-84.37122,
LARCENY-NON VEHICLE,191432351,05/23/2019,720 DONALD LEE HOLLOWELL PKWY NW,506,English Avenue,L,33.77276,-84.41089,
LARCENY-NON VEHICLE,191431186,05/23/2019,465 MEMORIAL DR SE,605,Grant Park,W,33.74667,-84.37202,
LARCENY-FROM VEHICLE,191431117,05/23/2019,631 HARWELL RD NW @APS USHER ES,112,Collier Heights,I,33.77247,-84.49395,
LARCENY-NON VEHICLE,191430705,05/23/2019,2748 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.7777,-84.47719,
LARCENY-NON VEHICLE,191431017,05/23/2019,375 18TH ST NW @TARGET - 18TH,501,Atlantic Station,E,33.79303,-84.39921,
LARCENY-NON VEHICLE,191431141,05/23/2019,1950 RAMBLING DR SW,306,Sylvan Hills,X,33.70135,-84.4062,
LARCENY-NON VEHICLE,191431528,05/23/2019,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70848,-84.35942,
LARCENY-NON VEHICLE,191430537,05/23/2019,2151 PEACHTREE RD NE,207,,E,33.8131,-84.39217,
LARCENY-NON VEHICLE,191430699,05/23/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191430990,05/23/2019,2057 VERBENA ST NW,108,Penelope Neighbors,J,33.75443,-84.45368,
LARCENY-NON VEHICLE,191431333,05/23/2019,1654 NEWTON AVE SE,612,East Atlanta,W,33.73816,-84.33373,
LARCENY-NON VEHICLE,191431338,05/23/2019,668 IRWIN PL NE,604,Old Fourth Ward,M,33.75795,-84.36574,
LARCENY-NON VEHICLE,191431658,05/23/2019,125 MORELAND AVE SE,606,Reynoldstown,N,33.75005,-84.34955,
LARCENY-NON VEHICLE,191431840,05/23/2019,161 WALNUT ST SW,101,Atlanta University Center,T,33.75014,-84.40677,
LARCENY-NON VEHICLE,191432094,05/23/2019,933 PEACHTREE ST NE,503,Midtown,E,33.78013,-84.38355,
LARCENY-NON VEHICLE,191432437,05/23/2019,2315 DONALD LEE HOLLOWELL PKWY NW @Z1,109,Center Hill,J,33.77725,-84.46072,
LARCENY-FROM VEHICLE,191430144,05/23/2019,97 ESTORIA ST SE,606,Cabbagetown,N,33.75179,-84.36339,
LARCENY-FROM VEHICLE,191430166,05/23/2019,563 WOODWARD AVE SE     ,605,Grant Park,W,33.74531,-84.36899,
LARCENY-FROM VEHICLE,191430297,05/23/2019,779 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73844,-84.41319,
LARCENY-FROM VEHICLE,191430409,05/23/2019,660 ELINOR PL NW,110,Grove Park,J,33.77283,-84.43679,
LARCENY-FROM VEHICLE,191430502,05/23/2019,891 ROSEDALE RD NE,601,Virginia Highland,F,33.77882,-84.34807,
LARCENY-FROM VEHICLE,191430552,05/23/2019,770 NEHEMIAH LN SW,407,Mays,H,33.74147,-84.50558,
LARCENY-FROM VEHICLE,191430568,05/23/2019,1896 MARKONE ST NW,107,Grove Park,J,33.7696,-84.44912,
LARCENY-FROM VEHICLE,191430602,05/23/2019,2020 BOLTON RD NW,103,Riverside,D,33.81125,-84.47594,
LARCENY-FROM VEHICLE,191430730,05/23/2019,525 CONSTELLATION OVERLOOK SW,407,Mays,H,33.74194,-84.50306,
LARCENY-FROM VEHICLE,191430783,05/23/2019,4305 ARBOR GATES DR NE,210,Pine Hills,B,33.82648,-84.35856,
LARCENY-FROM VEHICLE,191430786,05/23/2019,2794 MANGO CIR NW,113,Monroe Heights,G,33.79505,-84.47981,
LARCENY-FROM VEHICLE,191430979,05/23/2019,806 MURPHY AVE SW,301,Adair Park,V,33.73318,-84.41258,
LARCENY-FROM VEHICLE,191430983,05/23/2019,230 10TH ST NE,502,Midtown,E,33.78187,-84.37981,
LARCENY-FROM VEHICLE,191431122,05/23/2019,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593,
LARCENY-FROM VEHICLE,191431563,05/23/2019,800 FORREST ST NW,207,Berkeley Park,D,33.79583,-84.41412,
LARCENY-FROM VEHICLE,191431571,05/23/2019,712 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
LARCENY-FROM VEHICLE,191431852,05/23/2019,960 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70783,-84.35945,
LARCENY-FROM VEHICLE,191431918,05/23/2019,931 MONROE DR NE ,614,Midtown,E,33.77909,-84.36717,
LARCENY-FROM VEHICLE,191431961,05/23/2019,3 FAIRBURN RD SW,407,Adamsville,H,33.75929,-84.50557,
LARCENY-FROM VEHICLE,191432172,05/23/2019,668 11TH ST NW,501,Home Park,E,33.78269,-84.40878,
LARCENY-FROM VEHICLE,191432199,05/23/2019,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77363,-84.40468,
LARCENY-FROM VEHICLE,191432217,05/23/2019,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.7778,-84.40865,
LARCENY-FROM VEHICLE,191432402,05/23/2019,349 14TH ST NW,501,Home Park,E,33.78637,-84.39837,
LARCENY-FROM VEHICLE,191432468,05/23/2019,3330 PIEDMONT RD NE ,208,Buckhead Forest,B,33.84564,-84.37462,
AUTO THEFT,191430542,05/23/2019,982 GRANT TER SE,304,Peoplestown,V,33.72762,-84.37946,
AUTO THEFT,191430621,05/23/2019,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
AUTO THEFT,191430658,05/23/2019,174 CHALMERS DR NW,112,Collier Heights,I,33.76087,-84.47892,
AUTO THEFT,191431348,05/23/2019,675 DILL AVE SW,301,Capitol View,X,33.71858,-84.40975,
ROBBERY-PEDESTRIAN,191430228,05/23/2019,678 COMMERCIAL AVE NW,109,Center Hill,J,33.77334,-84.47151,
ROBBERY-PEDESTRIAN,191432471,05/23/2019,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278,
ROBBERY-PEDESTRIAN,191431184,05/23/2019,38 ANDERSON AVE NW,105,West Lake,J,33.75409,-84.44551,
ROBBERY-PEDESTRIAN,191431226,05/23/2019,234 MEMORIAL DR SW,512,Downtown,M,33.74685,-84.39536,
AGG ASSAULT,191431081,05/23/2019,211 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68141,-84.39595,
AGG ASSAULT,191432387,05/23/2019,1951 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81069,-84.36742,
AGG ASSAULT,191431475,05/23/2019,1514 NORTHWEST DR NW,113,Monroe Heights,G,33.79809,-84.48706,
AGG ASSAULT,191430843,05/23/2019,806 LEE ST SW,401,West End,T,33.73528,-84.41421,
BURGLARY-RESIDENCE,191430712,05/23/2019,940 N EUGENIA PL NW,110,Grove Park,J,33.78087,-84.45265,
BURGLARY-RESIDENCE,191431068,05/23/2019,2193 ADDISON PL NW,110,Carver Hills,G,33.80052,-84.45936,
BURGLARY-RESIDENCE,191431145,05/23/2019,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315,
BURGLARY-RESIDENCE,191431281,05/23/2019,1598 JONESBORO RD SE,307,Lakewood Heights,Y,33.70886,-84.38078,
BURGLARY-RESIDENCE,191431818,05/23/2019,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
BURGLARY-NONRES,191430804,05/23/2019,599 MITCHELL ST SW,101,Atlanta University Center,T,33.754,-84.40623,
BURGLARY-NONRES,191022451,05/23/2019,1385 ENGLISH ST NW,103,Blandtown,D,33.79334,-84.41982,
BURGLARY-RESIDENCE,191430306,05/23/2019,921 WESTMORELAND CIR NW,110,West Highlands,G,33.79009,-84.44969,
BURGLARY-RESIDENCE,191431502,05/23/2019,738 CLIFTON RD SE,612,East Atlanta,W,33.734,-84.32954,
BURGLARY-RESIDENCE,191432443,05/23/2019,1791 N OLYMPIAN WAY SW,404,Westview,T,33.73648,-84.44637,
BURGLARY-NONRES,191430966,05/23/2019,2470 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82205,-84.35239,
BURGLARY-NONRES,191421310,05/22/2019,2841 GREENBRIAR PKWY SW @Multiple,411,Greenbriar,R,33.68677,-84.49773,
BURGLARY-RESIDENCE,191420125,05/22/2019,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.8201,-84.36481,
BURGLARY-RESIDENCE,191420425,05/22/2019,836 WESTMONT RD SW,402,Oakland City,S,33.73243,-84.43715,
BURGLARY-RESIDENCE,191420663,05/22/2019,766 COOPER ST SW,303,Mechanicsville,V,33.73399,-84.39677,
BURGLARY-NONRES,191420426,05/22/2019,1699 WESTWOOD AVENUE SW,404,Westview,T,33.73874,-84.44332,
BURGLARY-NONRES,191420646,05/22/2019,520 DECATUR ST SE,604,Old Fourth Ward,M,33.75201,-84.37073,
BURGLARY-NONRES,191421503,05/22/2019,2866 FORREST HILLS DR SW,311,Hammond Park,X,33.67691,-84.39921,
BURGLARY-RESIDENCE,191420661,05/22/2019,1771 FORT VALLEY DR SW,410,Pomona Park,R,33.70665,-84.4508,
BURGLARY-RESIDENCE,191420714,05/22/2019,1779 RICHMOND AVE SE,307,Lakewood Heights,Y,33.7056,-84.37538,
BURGLARY-RESIDENCE,191420993,05/22/2019,526 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.7687,-84.39239,
BURGLARY-RESIDENCE,191421014,05/22/2019,1626 OAK KNOLL CIR SE,307,Lakewood Heights,Y,33.70908,-84.37824,
BURGLARY-RESIDENCE,191421064,05/22/2019,155 GORDON TER SW,104,Mozley Park,K,33.75068,-84.44341,
BURGLARY-RESIDENCE,191421256,05/22/2019,670 DEKALB AVE SE,602,Inman Park,N,33.7532,-84.36547,
BURGLARY-RESIDENCE,191421626,05/22/2019,811 JUNIPER ST NE,505,Midtown,E,33.77666,-84.38279,
BURGLARY-RESIDENCE,191421632,05/22/2019,286 9TH ST NE,503,Midtown,E,33.78065,-84.37812,
BURGLARY-RESIDENCE,191421939,05/22/2019,1705 MARY GEORGE AVE NW,110,Carver Hills,G,33.80208,-84.4651,
AGG ASSAULT,191420430,05/22/2019,1197 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.7636,-84.42678,
AGG ASSAULT,191422288,05/22/2019,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75317,-84.47247,
AGG ASSAULT,191420608,05/22/2019,518 FLETCHER ST SW,302,Pittsburgh,V,33.72562,-84.4047,
AGG ASSAULT,191422432,05/22/2019,1040 CREW ST SW ,304,Peoplestown,V,33.72621,-84.38898,
AGG ASSAULT,191422444,05/22/2019,1655 MEMORIAL DR SE ,612,Kirkwood,O,33.74718,-84.3338,
AGG ASSAULT,191422622,05/22/2019,226 CORLEY ST NE,604,Old Fourth Ward,M,33.76033,-84.36641,
ROBBERY-PEDESTRIAN,191420417,05/22/2019,840 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70884,-84.3592,
ROBBERY-PEDESTRIAN,191420110,05/22/2019,1739 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75159,-84.44081,
ROBBERY-PEDESTRIAN,191422054,05/22/2019,286 SEWANEE AVE NW,108,Dixie Hills,J,33.76108,-84.4653,
AUTO THEFT,191420486,05/22/2019,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996,
AUTO THEFT,191420517,05/22/2019,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
AUTO THEFT,191420547,05/22/2019,2266 MELANTE DR NE,212,Lindridge/Martin Manor,F,33.81732,-84.3544,
AUTO THEFT,191420617,05/22/2019,875 HANK AARON DR SW,304,Summerhill,V,33.73177,-84.38944,
AUTO THEFT,191420715,05/22/2019,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
AUTO THEFT,191420834,05/22/2019,129 NORTH AVE NE @ JR CRICKETS,509,Downtown,M,33.77103,-84.38318,
AUTO THEFT,191421046,05/22/2019,340 AUBURN AVE NE,604,Sweet Auburn,M,33.75565,-84.3764,
AUTO THEFT,191421112,05/22/2019,1310 N MORNINGSIDE DR NE,613,Morningside/Lenox Park,F,33.79047,-84.35447,
AUTO THEFT,191421209,05/22/2019,3416 WELCOME ALL RD SW,414,Ben Hill,P,33.66085,-84.52192,
AUTO THEFT,191422486,05/22/2019,785 LEE ST SW,401,West End,T,33.73358,-84.41449,
AUTO THEFT,191422583,05/22/2019,676 HORTENSE PL NW,110,Grove Park,J,33.77314,-84.44125,
LARCENY-FROM VEHICLE,191420055,05/22/2019,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,191420059,05/22/2019,398 14TH ST NW,501,Home Park,E,33.78593,-84.40025,
LARCENY-FROM VEHICLE,191420150,05/22/2019,2407 ROSE PALM PL SE,310,Browns Mill Park,Z,33.68797,-84.36507,
LARCENY-FROM VEHICLE,191420286,05/22/2019,390 STOVALL ST SE,606,Ormewood Park,W,33.74366,-84.3541,
LARCENY-FROM VEHICLE,191420390,05/22/2019,500 CLEVELAND AVE SW,311,Hammond Park,X,33.68117,-84.40467,
LARCENY-FROM VEHICLE,191420400,05/22/2019,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73365,-84.40221,
LARCENY-FROM VEHICLE,191420592,05/22/2019,447 WOODWARD AVE SE,605,Grant Park,W,33.74544,-84.37294,
LARCENY-FROM VEHICLE,191420652,05/22/2019,458 IRA ST SW,303,Mechanicsville,V,33.74228,-84.39975,
LARCENY-FROM VEHICLE,191420825,05/22/2019,1018 SIMS ST SW,302,Pittsburgh,V,33.72711,-84.40295,
LARCENY-FROM VEHICLE,191420966,05/22/2019,16 BROMACK DR SW,310,Swallow Circle/Baywood,Z,33.68909,-84.38981,
LARCENY-FROM VEHICLE,191421003,05/22/2019,1300 CAMPBELLTON RD SW,408,Oakland City,S,33.71585,-84.43058,
LARCENY-FROM VEHICLE,191421008,05/22/2019,1099 ALTA AVE NE,602,Inman Park,N,33.76077,-84.35183,
LARCENY-FROM VEHICLE,191421067,05/22/2019,401 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.76633,-84.46976,
LARCENY-FROM VEHICLE,191421220,05/22/2019,782 INMAN MEWS DR NE,602,Inman Park,N,33.75425,-84.36197,
LARCENY-FROM VEHICLE,191421245,05/22/2019,854 OAK ST SW,401,West End,T,33.74057,-84.41685,
LARCENY-FROM VEHICLE,191421300,05/22/2019,651 WELLS ST SW,303,Adair Park,V,33.73882,-84.40894,
LARCENY-FROM VEHICLE,191421340,05/22/2019,213 FAIRBURN RD NW @FAIRBURN GORDON APT,111,Adamsville,H,33.76132,-84.50395,
LARCENY-FROM VEHICLE,191421690,05/22/2019,199 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68142,-84.39555,
LARCENY-FROM VEHICLE,191422010,05/22/2019,505 FAIRBURN RD SW,407,Fairburn Mays,H,33.73972,-84.51084,
LARCENY-FROM VEHICLE,191422029,05/22/2019,1461 BOULEVARD LORRAINE SW,409,Adams Park,R,33.71542,-84.45825,
LARCENY-FROM VEHICLE,191422187,05/22/2019,685 11TH ST NW,501,Home Park,E,33.78332,-84.40974,
LARCENY-FROM VEHICLE,191422306,05/22/2019,1093 PEACHTREE ST NE,503,Midtown,E,33.78431,-84.38307,
LARCENY-FROM VEHICLE,191422333,05/22/2019,1931 PEACHTREE RD NE,207,Brookwood Hills,E,33.80774,-84.39361,
LARCENY-FROM VEHICLE,191422395,05/22/2019,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999,
LARCENY-FROM VEHICLE,191422416,05/22/2019,1133 HUFF RD NW,103,Blandtown,D,33.78978,-84.42557,
LARCENY-FROM VEHICLE,191422468,05/22/2019,2023 OAKVIEW RD SE,610,Kirkwood,O,33.7504,-84.32179,
LARCENY-FROM VEHICLE,191422571,05/22/2019,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869,
LARCENY-FROM VEHICLE,191422596,05/22/2019,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-NON VEHICLE,191420397,05/22/2019,210 PEACHTREE ST NW @Multiple,508,Downtown,M,33.75943,-84.38837,
LARCENY-NON VEHICLE,191421077,05/22/2019,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75961,-84.37127,
LARCENY-NON VEHICLE,191421150,05/22/2019,2080 DEFOORS FERRY RD NW,204,Underwood Hills,D,33.81256,-84.42559,
LARCENY-NON VEHICLE,191420471,05/22/2019,2319 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81801,-84.35136,
LARCENY-NON VEHICLE,191420476,05/22/2019,2201 GLENWOOD AVE SE,611,East Lake,O,33.73954,-84.31491,
LARCENY-NON VEHICLE,191421974,05/22/2019,1137 ARLINGTON AVE SW,402,Oakland City,S,33.72482,-84.42508,
LARCENY-NON VEHICLE,191422549,05/22/2019,3380 PEACHTREE RD NE,208,North Buckhead,B,33.84969,-84.36617,
ROBBERY-PEDESTRIAN,191420317,05/22/2019,206 SAINT JOSE ST,104,Ashview Heights,T,33.75006,-84.42224,
LARCENY-NON VEHICLE,191420588,05/22/2019,340 ARMOUR DR NE,212,,E,33.8135,-84.3775,
LARCENY-FROM VEHICLE,191420498,05/22/2019,2297 SPRINGDALE RD SW,309,Perkerson,X,33.69208,-84.41449,
LARCENY-FROM VEHICLE,191421101,05/22/2019,1675 MEMORIAL DR SE,610,Kirkwood,O,33.74716,-84.33286,
LARCENY-FROM VEHICLE,191422558,05/22/2019,3540 N CAMP CREEK PKWY SW @STONECREEK APT,414,,P,33.66831,-84.5001,
LARCENY-NON VEHICLE,191420673,05/22/2019,145 15TH ST NE,502,Ansley Park,E,33.78875,-84.38211,
LARCENY-NON VEHICLE,191421376,05/22/2019,1080 CURRAN ST NW,501,Home Park,E,33.78424,-84.40625,
LARCENY-NON VEHICLE,191421966,05/22/2019,3212 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.76619,-84.37842,
LARCENY-NON VEHICLE,191422418,05/22/2019,1001 GARDEN VIEW DR NE,210,Pine Hills,B,33.84895,-84.34904,
LARCENY-NON VEHICLE,191421502,05/22/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191421527,05/22/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191421544,05/22/2019,4511 CAMPBELLTON RD SW,412,,P,33.69625,-84.53567,
LARCENY-NON VEHICLE,191421934,05/22/2019,3509 MARTIN L KING JR DR NW,111,Adamsville,H,33.7581,-84.50258,
LARCENY-NON VEHICLE,191422140,05/22/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,191412466,05/22/2019,3024 DONALD LEE HOLLOWELL PKWY,113,Brookview Heights,G,33.78276,-84.48688,
LARCENY-FROM VEHICLE,191412477,05/21/2019,80 13TH ST NE,503,Midtown,E,33.78587,-84.38489,
LARCENY-FROM VEHICLE,191412487,05/21/2019,757 CLEVELAND AVE SW,309,South River Gardens,Z,33.67934,-84.36558,
LARCENY-NON VEHICLE,191410214,05/21/2019,400 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75464,-84.37465,
LARCENY-NON VEHICLE,191410580,05/21/2019,650 PONCE DE LEON AVE NE ,614,Midtown,E,33.77469,-84.36561,
LARCENY-NON VEHICLE,191410790,05/21/2019,1938 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70131,-84.40797,
LARCENY-NON VEHICLE,191410894,05/21/2019,3885 JONESBORO RD SE @HOME DEPOT,313,South River Gardens,Z,33.64883,-84.36584,
LARCENY-NON VEHICLE,191410959,05/21/2019,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
LARCENY-NON VEHICLE,191411009,05/21/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191411114,05/21/2019,3660 MARTIN L KING JR DR SW,407,Adamsville,H,33.76217,-84.50865,
LARCENY-NON VEHICLE,191411247,05/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191411261,05/21/2019,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,191411474,05/21/2019,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY-NON VEHICLE,191411638,05/21/2019,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,191411818,05/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191412021,05/21/2019,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,191412046,05/21/2019,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,191410714,05/21/2019,1037 COLQUITT AVE NE,602,Inman Park,N,33.7664,-84.35285,
LARCENY-FROM VEHICLE,191411291,05/21/2019,204 MOURY AVE SW,305,The Villages at Carver,Y,33.71678,-84.39291,
LARCENY-FROM VEHICLE,191411417,05/21/2019,1845 PIEDMONT AVE NE,613,Morningside/Lenox Park,F,33.80622,-84.36626,
LARCENY-FROM VEHICLE,191412233,05/21/2019,1454 WESTMONT RD SW,403,Venetian Hills,S,33.71555,-84.4374,
LARCENY-NON VEHICLE,191410922,05/21/2019,3315 ROSWELL RD NE @BUCKHEAD PLAZA APTS,208,Buckhead Forest,B,33.84597,-84.38053,
LARCENY-NON VEHICLE,191411180,05/21/2019,715 JEWEL CT SW,412,Midwest Cascade,Q,33.72595,-84.5495,
LARCENY-NON VEHICLE,191410815,05/21/2019,1346 ALMONT DRIVE SW,403,Oakland City,S,33.72572,-84.43192,
LARCENY-NON VEHICLE,191411355,05/21/2019,149 ELEANOR ST SE,610,Kirkwood,O,33.74893,-84.32446,
LARCENY-NON VEHICLE,191411690,05/21/2019,675 METROPOLITAN PKWY,301,Adair Park,V,33.73653,-84.41018,
LARCENY-NON VEHICLE,191412105,05/21/2019,2405 FAIRBURN RD SW,413,,P,33.6889,-84.51291,
LARCENY-NON VEHICLE,191412212,05/21/2019,808 MCDONOUGH BLVD SE,607,Benteen Park,W,33.70977,-84.36008,
LARCENY-NON VEHICLE,191412371,05/21/2019,2315 DONALD LEE HOLLOWELL PKWY NW @Z1,109,Center Hill,J,33.77725,-84.46072,
LARCENY-FROM VEHICLE,191410209,05/21/2019,339 LELAND TER NE,610,Kirkwood,O,33.76297,-84.31329,
